CRE_Gdp01(Merge Query),,,,,,,,,,,
年度标识,省份编码,省份名称,地区生产总值,人均地区生产总值,年底人口数,地区进出口总额,地区出口总额,地区进口总额,外资企业年底注册数量,外资企业投资总额,外资企业注册资本
1998,640000,宁夏回族自治区,227.46,4607,538,23895,21037,2858,430,5.7882,4.7084
1998,650000,新疆维吾尔自治区,1116.67,6174,1747,152483,74751,77732,597,15.1932,10.3586
1998,320000,江苏省,7199.95,10049,7182,2634158,1561997,1072161,21403,717.3029,409.9344
1998,530000,云南省,1793.9,4446,4144,164380,112214,52166,1575,41.8319,26.9669
1998,142,中国,85195.5071,6859.9006,124761,,,,,,
1998,120000,天津市,1336.38,14243,957,1061384,549874,511510,9384,236.6252,146.9352
1998,110000,北京市,2011.31,19118,1246,3050608,1051293,1999315,9629,326.0834,173.5335
1998,310000,上海市,3688.2,24513,1464,3137623,1594674,1542949,17622,917.6529,498.6774
1997,320000,江苏省,6680.34,9344,7148,2362899,1409624,953275,22132,691.5893,405.1575
1997,220000,吉林省,1446.91,5504,2628,185359,93233,92126,2990,68.5892,47.5665
1997,310000,上海市,3360.21,25750,1457,2979998,1506897,1473101,16365,867.5361,466.9969
1997,330000,浙江省,4638.24,10515,4435,1424222,1008533,415689,10648,270.9202,161.6049
1997,150000,内蒙古自治区,1099.77,4691,2326,107301,65540,41761,1057,23.1046,16.4542
1997,510000,四川省,3320.11,4029,8430,182301,127529,54772,1052,22.6457,17.6051
1997,650000,新疆维吾尔自治区,1050.14,5904,1718,112366,56978,55388,2200,57.8015,40.9191
1997,430000,湖南省,2993,4643,6465,189342,144697,44645,2756,74.5348,46.3265
1997,130000,河北省,3953.78,6079,6525,410328,323902,86426,4924,160.2928,95.1811
1997,420000,湖北省,3450.24,5899,5873,320471,192075,128396,6176,170.7389,108.7378
1997,140000,山西省,1480.13,4736,3141,134062,112812,21250,1401,44.3364,24.757
1997,230000,黑龙江省,2708.46,7243,3751,246456,130872,115584,4208,98.8594,70.9059
1997,620000,甘肃省,781.34,3137,2494,47844,35940,11904,114,2.44,1.8915
1997,630000,青海省,202.05,4066,496,12860,11659,1201,401,5.0646,4.2263
1997,450000,广西壮族自治区,1817.25,4356,4633,286631,227924,58707,3658,118.3469,71.2066
1997,530000,云南省,1644.23,4042,4094,167893,113511,54382,2313,64.3947,40.0737
1997,540000,西藏自治区,76.98,3194,248,17558,3742,13816,74,2.3882,1.0963
1997,360000,江西省,1715.18,4155,4150,133239,111394,21845,2654,57.6353,40.2055
1997,460000,海南省,409.86,5698,743,192684,79901,112783,6956,223.9091,132.2515
1997,520000,贵州省,792.98,2215,3606,62924,44421,18503,1532,36.8023,24.5055
1997,210000,辽宁省,3582.46,8525,4138,1490552,915645,574907,13404,378.7049,234.4799
1997,640000,宁夏回族自治区,210.92,4025,530,22603,18616,3987,622,15.1315,10.2756
1997,610000,陕西省,1300.03,3707,3570,173109,122814,50295,1152,19.8491,13.7091
1997,370000,山东省,6650.02,7590,8785,1764399,1096569,667830,16817,428.9461,270.1686
1997,410000,河南省,4079.26,4430,9243,189107,128071,61036,4331,124.8333,87.5196
1997,440000,广东省,7315.51,10428,7051,13004734,7453952,5550782,59040,2171.1732,1337.8857
1997,110000,北京市,1810.09,16735,1240,3038852,961103,2077749,10448,319.6562,169.5893
1997,340000,安徽省,2669.95,4390,6127,237752,154783,82969,3012,90.1098,60.6633
1997,350000,福建省,3000.36,9258,3282,1818909,1026480,792429,18342,474.1406,294.2377
1997,142,中国,79715.0445,6480.5028,123626,,,,,,
1997,500000,重庆市,1350.1,4452,3042,166310,75562,90748,4508,100.1925,72.2352
1997,120000,天津市,1235.28,13796,953,1033137,524387,508750,9688,221.7961,138.7916
1996,350000,福建省,2583.83,7646,3261,1551259,838269,712990,17877,442.7562,275.9954
1996,530000,云南省,1491.62,3779,4042,184976,104380,80596,1425,33.1994,22.5144
1996,640000,宁夏回族自治区,193.62,3926,521,18975,15468,3507,377,4.7828,4.0543
1996,420000,湖北省,2970.2,4311,5825,286164,152549,133615,5890,156.7559,101.675
1996,140000,山西省,1308.01,4177,3109,116376,93212,23164,1316,40.3618,22.6758
1996,650000,新疆维吾尔自治区,912.15,5102,1689,93872,47210,46662,600,14.1792,9.7717
1996,610000,陕西省,1175.38,3446,3543,174486,108539,65947,68,2.3705,0.9388
1996,430000,湖南省,2647.16,3963,6428,186567,135294,51273,3249,73.9954,46.3797
1996,450000,广西壮族自治区,1697.9,3706,4589,202605,126901,75704,4338,117.9378,74.3271
1996,520000,贵州省,713.7,2048,3555,48548,35498,13050,1008,20.4142,16.2663
1996,620000,甘肃省,714.18,2946,2467,47362,27331,20031,1086,18.0331,12.1582
1996,210000,辽宁省,3157.69,7730,4116,1406871,863683,543188,12400,325.3129,203.291
1996,320000,江苏省,6004.21,8471,7110,2069761,1159872,909889,23891,672.5578,397.5553
1996,460000,海南省,389.53,5346,734,226286,65849,160437,7219,220.1727,129.696
1996,630000,青海省,183.57,3799,488,12802,11347,1455,117,1.9113,1.3314
1996,410000,河南省,3661.18,3978,9172,196826,123919,72907,4392,97.287,71.8883
1996,440000,广东省,6519.14,9139,6961,10991006,5934099,5056907,60597,2151.6727,1339.7669
1996,540000,西藏自治区,64.76,2688,244,17663,2074,15589,2272,56.0619,37.2944
1996,340000,安徽省,2339.25,3524,6070,222141,131352,90789,3277,82.2558,54.1428
1996,230000,黑龙江省,2402.58,6382,3728,244748,108039,136709,4596,99.1264,71.6718
1996,130000,河北省,3452.97,5345,6484,419269,307839,111430,5389,153.3753,95.6859
1996,370000,山东省,5960.42,6746,8738,1616405,918127,698278,18742,417.2019,279.78
1996,330000,浙江省,4146.06,9552,4343,1252851,803918,448933,11388,265.6186,162.0769
1996,120000,天津市,1102.4,11734,948,954405,465082,489323,9235,192.9335,122.6054
1996,510000,四川省,2985.15,3550,11430,373182,175690,197492,6229,141.5695,102.0357
1996,150000,内蒙古自治区,984.78,4457,2307,104991,52073,52918,1134,23.0708,16.3067
1996,220000,吉林省,1337.16,5178,2610,210366,97188,113178,3123,62.3568,44.0937
1996,360000,江西省,1517.26,3452,4105,111549,85097,26452,2804,52.644,37.615
1996,142,中国,71813.6296,5898.2078,122389,,,,,,
1996,500000,重庆市,1179.09,4130,,,,,,,
1996,110000,北京市,1615.73,14254,1259,2931833,811975,2119858,9797,299.2946,158.1931
1996,310000,上海市,2902.2,19779,1419,2713885,1302879,1411006,15927,794.8581,425.665
1995,630000,青海省,165.31,3513,481,15397,12999,2398,97,1.4286,1.111
1995,610000,陕西省,1000.03,2965,3514,168287,126844,41443,1894,45.9273,29.9787
1995,410000,河南省,3002.74,3297,9100,222904,135745,87159,4382,89.5393,67.5343
1995,130000,河北省,2849.52,4444,6437,391775,286561,105214,5368,122.7769,81.9669
1995,150000,内蒙古自治区,832.88,3772,2284,99723,49968,49755,1074,19.8675,14.2589
1995,220000,吉林省,1129.2,4402,2592,260704,109673,151031,2990,47.9011,37.1051
1995,350000,福建省,2160.52,6526,3237,1444560,790795,653765,16527,367.1488,228.8239
1995,450000,广西壮族自治区,1497.56,3304,4543,309070,170198,138872,4876,134.5334,84.6254
1995,640000,宁夏回族自治区,169.75,3448,513,21963,16849,5114,361,4.304,3.683
1995,360000,江西省,1205.11,2896,4063,132315,104194,28121,3016,49.7927,36.4733
1995,430000,湖南省,2195.7,3359,6392,203888,147015,56873,3263,70.0202,44.6043
1995,520000,贵州省,630.07,1826,3508,66427,44269,22158,997,19.6921,15.7183
1995,530000,云南省,1206.68,3083,3990,214784,125734,89050,1286,28.6967,19.3779
1995,620000,甘肃省,553.35,2316,2438,59952,36027,23925,1037,16.363,11.1446
1995,420000,湖北省,2391.42,3671,5772,340421,197968,142453,5758,136.4881,92.778
1995,540000,西藏自治区,55.98,2358,240,21722,868,20854,51,2.0278,0.7221
1995,650000,新疆维吾尔自治区,825.11,4701,1661,117146,59211,57935,656,14.2124,9.8046
1995,140000,山西省,1092.48,3515,3077,140228,114255,25973,1364,24.0442,19.027
1995,510000,四川省,3534,3043,11325,347996,226951,121045,5897,126.8022,93.0253
1995,230000,黑龙江省,2014.53,5402,3701,238645,116640,122005,4388,85.5361,63.4846
1995,320000,江苏省,5155.25,7319,7066,1630988,978926,652062,22950,532.3055,324.0443
1995,370000,山东省,5002.34,5701,8705,1394352,816017,578335,17988,374.2467,257.7066
1995,210000,辽宁省,2793.37,6880,4092,1319890,824357,495533,11284,280.793,174.3037
1995,340000,安徽省,2003.58,3070,6013,200801,139305,61496,2949,61.0297,42.2852
1995,440000,广东省,5381.72,8129,6868,10392226,5657260,4734966,59582,2046.2715,1291.3175
1995,460000,海南省,364.17,5063,724,235572,92323,143249,8606,211.3516,123.7833
1995,330000,浙江省,3524.79,8149,4319,1150972,769242,381730,11237,243.7107,148.0607
1995,142,中国,61339.8913,5091.06,121121,,,,,,
1995,310000,上海市,2462.57,17022,1415,2435732,1296379,1139353,14487,677.2912,360.2881
1995,120000,天津市,920.11,9769,942,804358,406407,397951,8959,169.437,108.8166
1995,500000,重庆市,1016.25,3395,,,,,,,
1995,110000,北京市,1394.89,12690,1251,3703513,1024977,2678536,9691,288.1994,151.1539
1994,510000,四川省,2777.88,2481,11214,309850,180430,129420,5232,107.5127,79.7435
1994,650000,新疆维吾尔自治区,673.68,3888,1632,85832,42264,43568,617,12.6648,8.6452
1994,540000,西藏自治区,45.84,1964,236,64736,4487,60249,42,1.9312,0.638
1994,340000,安徽省,1488.47,2257,5955,156644,104641,52003,2400,43.5463,30.0011
1994,630000,青海省,138.24,2942,474,15253,12627,2626,80,0.9325,0.7444
1994,370000,山东省,3872.18,4441,8671,961950,586536,375414,15594,296.5039,202.1708
1994,430000,湖南省,1694.42,2630,6355,215111,154338,60773,2966,58.6044,39.8791
1994,130000,河北省,2187.49,3439,6388,315682,230266,85416,4653,94.5897,64.0917
1994,620000,甘肃省,451.66,1921,2378,50286,34687,15599,925,11.4733,8.8765
1994,220000,吉林省,936.78,3657,2574,279080,136597,142483,2887,39.2167,31.2944
1994,140000,山西省,853.77,2729,3045,83887,65397,18490,1323,27.9535,23.0639
1994,210000,辽宁省,2461.78,6103,4067,1023753,605320,418433,9608,228.4786,143.5653
1994,520000,贵州省,521.17,1527,3458,46872,30408,16464,906,17.7113,14.2766
1994,310000,上海市,1971.92,13807,1356,1806221,915722,890499,11123,441.904,229.5485
1994,150000,内蒙古自治区,681.92,3094,2260,92482,47441,45041,926,17.3393,12.1345
1994,530000,云南省,973.97,2515,3939,163181,96526,66655,1018,20.4525,14.0299
1994,330000,浙江省,2666.86,6201,4294,898715,608499,290216,9889,181.8187,111.9747
1994,420000,湖北省,1878.65,2991,5719,274586,171560,103026,4938,103.7616,70.0772
1994,610000,陕西省,816.58,2424,3481,142016,95790,46226,1652,37.6089,24.9014
1994,440000,广东省,4240.56,6530,6689,9665215,5019850,4645365,53206,1658.9299,1055.4687
1994,110000,北京市,1084.03,10240,1125,2927426,834205,2093221,8855,243.7846,126.4601
1994,460000,海南省,330.95,4702,711,276046,95298,180748,8200,153.5971,107.4013
1994,500000,重庆市,725.14,2541,,,,,,,
1994,320000,江苏省,4057.39,5801,7021,1175685,668450,507235,21204,405.563,253.1032
1994,450000,广西壮族自治区,1241.83,2675,4493,303700,129038,174662,5027,125.6823,79.9137
1994,360000,江西省,948.16,2376,4015,130702,80539,50163,2847,43.9591,33.3722
1994,350000,福建省,1685.34,5193,3183,1218953,643020,575933,14486,282.5414,177.7938
1994,230000,黑龙江省,1618.63,4390,3672,242759,124272,118487,3781,76.2477,54.4913
1994,640000,宁夏回族自治区,133.97,2740,504,17294,10923,6371,325,3.7543,3.2959
1994,410000,河南省,2224.43,2467,9027,163550,102380,61170,3787,73.3503,54.5281
1994,142,中国,48637.4503,4080.8879,119850,,,,,,
1994,120000,天津市,833.6,7751,935,554529,269121,285408,7599,95.8311,67.2684
1993,370000,山东省,2779.49,3212,8642,727936,419987,307949,,,
1993,230000,黑龙江省,1203.22,3306,3640,330012,168677,161335,,,
1993,360000,江西省,723.06,1835,3966,116747,61415,55332,,,
1993,450000,广西壮族自治区,893.58,1982,4438,205805,89317,116488,,,
1993,410000,河南省,1662.76,1865,8946,130931,75053,55878,,,
1993,640000,宁夏回族自治区,103.82,2148,495,10231,6317,3914,,,
1993,150000,内蒙古自治区,532.71,2423,2232,99151,48483,50668,,,
1993,520000,贵州省,416.07,1234,3409,34338,20033,14305,,,
1993,220000,吉林省,717.95,2826,2555,250542,120472,130070,,,
1993,610000,陕西省,671.37,1981,3443,131394,73488,57906,,,
1993,210000,辽宁省,2010.82,5015,4042,851980,516834,335146,,,
1993,650000,新疆维吾尔自治区,505.63,2964,1605,78607,37523,41084,,,
1993,440000,广东省,3225.3,5085,6607,7834492,3738838,4095654,,,
1993,530000,云南省,779.21,2030,3885,117165,79653,37512,,,
1993,350000,福建省,1133.49,3556,3150,1003808,515636,488172,,,
1993,630000,青海省,109.62,2364,467,10121,7630,2491,,,
1993,620000,甘肃省,372.24,1600,2345,39905,21908,17997,,,
1993,540000,西藏自治区,37.28,1624,232,18870,10391,8479,,,
1993,510000,四川省,2096.48,1854,11104,223043,115595,107448,,,
1993,320000,江苏省,2998.16,4321,6967,924469,465117,459352,,,
1993,130000,河北省,1690.84,2682,6334,246152,167916,78236,,,
1993,460000,海南省,258.08,3755,701,251797,91992,159805,,,
1993,340000,安徽省,1069.84,1785,5897,123896,78472,45424,,,
1993,140000,山西省,704.7,2271,3012,65316,40699,24617,,,
1993,420000,湖北省,1424.38,2361,5653,222820,122731,100089,,,
1993,430000,湖南省,1278.28,1997,6311,173281,113765,59516,,,
1993,330000,浙江省,1909.49,4469,4266,673008,432052,240956,,,
1993,142,中国,35673.2304,3027.1571,118517,,,,,,
1993,500000,重庆市,608.53,1870,,,,,,,
1993,120000,天津市,536.1,5800,928,397768,205737,192031,,,
1993,110000,北京市,863.54,8006,1112,348464,114118,254346,,,
1993,310000,上海市,1511.61,10729,1349,1450028,656564,793464,,,
1992,130000,河北省,1278.5,2040,6275,,,,,,
1992,140000,山西省,570,1862,2979,,,,,,
1992,640000,宁夏回族自治区,83.14,1718,487,,,,,,
1992,460000,海南省,181.71,2719,686,,,,,,
1992,150000,内蒙古自治区,421.68,1906,2207,,,,,,
1992,530000,云南省,618.69,1622,3832,,,,,,
1992,410000,河南省,1279.75,1452,8862,,,,,,
1992,350000,福建省,787.71,2557,3116,,,,,,
1992,230000,黑龙江省,864.04,2672,3608,,,,,,
1992,650000,新疆维吾尔自治区,402.31,2477,1581,,,,,,
1992,520000,贵州省,339.91,1034,3361,,,,,,
1992,360000,江西省,572.55,1472,3913,,,,,,
1992,220000,吉林省,558.06,2246,2532,,,,,,
1992,420000,湖北省,1088.39,1962,5580,,,,,,
1992,510000,四川省,1624.51,1477,10998,,,,,,
1992,340000,安徽省,801.16,1390,5834,,,,,,
1992,610000,陕西省,540.52,1571,3405,,,,,,
1992,500000,重庆市,461.32,1427,,,,,,,
1992,450000,广西壮族自治区,646.6,1490,4380,,,,,,
1992,540000,西藏自治区,33.29,1468,228,,,,,,
1992,430000,湖南省,997.7,1595,6267,,,,,,
1992,370000,山东省,2196.53,2556,8610,,,,,,
1992,320000,江苏省,2136.02,3106,6911,,,,,,
1992,440000,广东省,2293.54,3699,6525,,,,,,
1992,630000,青海省,87.52,1912,461,,,,,,
1992,210000,辽宁省,1472.95,3693,4016,,,,,,
1992,620000,甘肃省,317.79,1384,2314,,,,,,
1992,330000,浙江省,1365.06,3212,4236,,,,,,
1992,142,中国,27194.5309,2334.3546,117171,,,,,,
1992,110000,北京市,709.1,6458,1102,,,,,,
1992,120000,天津市,411.24,4481,920,,,,,,
1992,310000,上海市,1114.32,8650,1345,,,,,,
1991,450000,广西壮族自治区,518.59,1211,4324,,,,,,
1991,210000,辽宁省,1200.1,3027,3990,,,,,,
1991,530000,云南省,517.41,1377,3782,,,,,,
1991,150000,内蒙古自治区,359.66,1642,2184,,,,,,
1991,540000,西藏自治区,30.53,1358,226,,,,,,
1991,410000,河南省,1045.73,1201,8763,,,,,,
1991,460000,海南省,120.52,1804,674,,,,,,
1991,510000,四川省,1016.31,1283,10897,,,,,,
1991,520000,贵州省,295.9,896,3315,,,,,,
1991,430000,湖南省,833.3,1357,6209,,,,,,
1991,340000,安徽省,663.6,1164,5761,,,,,,
1991,650000,新疆维吾尔自治区,335.91,2101,1555,,,,,,
1991,330000,浙江省,1089.33,2558,4202,,,,,,
1991,610000,陕西省,468.37,1402,3363,,,,,,
1991,220000,吉林省,463.47,1878,2509,,,,,,
1991,120000,天津市,342.75,3777,909,,,,,,
1991,320000,江苏省,1601.38,2353,6844,,,,,,
1991,310000,上海市,893.77,6954,1340,,,,,,
1991,230000,黑龙江省,822.3,2310,3575,,,,,,
1991,370000,山东省,1810.54,2122,8570,,,,,,
1991,140000,山西省,468.51,1592,2942,,,,,,
1991,420000,湖北省,913.38,1668,5512,,,,,,
1991,360000,江西省,479.37,1249,3865,,,,,,
1991,130000,河北省,1072.07,1727,6220,,,,,,
1991,630000,青海省,75.1,1647,454,,,,,,
1991,620000,甘肃省,271.39,1204,2285,,,,,,
1991,350000,福建省,619.87,2041,3079,,,,,,
1991,440000,广东省,1893.3,2941,6439,,,,,,
1991,640000,宁夏回族自治区,71.78,1511,480,,,,,,
1991,142,中国,22005.6285,1912.2359,115823,,,,,,
1991,110000,北京市,598.9,5494,1094,,,,,,
1991,500000,重庆市,374.18,1166,,,,,,,
1990,420000,湖北省,824.38,1541,5439,,,,,,
1990,330000,浙江省,904.69,2138,4168,,,,,,
1990,460000,海南省,102.42,1562,663,,,,,,
1990,430000,湖南省,744.44,1228,6128,,,,,,
1990,320000,江苏省,1416.5,2109,6767,,,,,,
1990,210000,辽宁省,1062.7,2698,3967,,,,,,
1990,150000,内蒙古自治区,319.31,1478,2163,,,,,,
1990,410000,河南省,934.65,1091,8649,,,,,,
1990,230000,黑龙江省,715.2,2028,3543,,,,,,
1990,340000,安徽省,658,1182,5675,,,,,,
1990,440000,广东省,1559.03,2484,6346,,,,,,
1990,530000,云南省,451.67,1224,3731,,,,,,
1990,370000,山东省,1511.19,1815,8493,,,,,,
1990,450000,广西壮族自治区,449.06,1066,4261,,,,,,
1990,510000,四川省,890.95,1134,10804,,,,,,
1990,360000,江西省,428.62,1134,3810,,,,,,
1990,220000,吉林省,425.28,1746,2483,,,,,,
1990,650000,新疆维吾尔自治区,261.44,1713,1529,,,,,,
1990,520000,贵州省,260.14,810,3268,,,,,,
1990,640000,宁夏回族自治区,64.84,1393,470,,,,,,
1990,610000,陕西省,404.3,1241,3316,,,,,,
1990,540000,西藏自治区,27.7,1276,222,,,,,,
1990,630000,青海省,69.94,1558,448,,,,,,
1990,620000,甘肃省,242.8,1099,2255,,,,,,
1990,350000,福建省,522.28,1763,3037,,,,,,
1990,130000,河北省,896.33,1465,6159,,,,,,
1990,140000,山西省,429.27,1528,2899,,,,,,
1990,142,中国,18872.8688,1662.5368,114333,,,,,,
1990,110000,北京市,500.82,4635,1086,,,,,,
1990,120000,天津市,310.95,3487,884,,,,,,
1990,500000,重庆市,327.75,1031,,,,,,,
1990,310000,上海市,744.67,6107,1337,,,,,,
1989,350000,福建省,458.4,1589,2896,,,,,,
1989,620000,甘肃省,216.84,1007,2172,,,,,,
1989,540000,西藏自治区,21.86,1021,216,,,,,,
1989,220000,吉林省,391.65,1636,2403,,,,,,
1989,630000,青海省,60.37,1365,440,,,,,,
1989,370000,山东省,1293.94,1595,8160,,,,,,
1989,500000,重庆市,278.47,965,,,,,,,
1989,510000,四川省,744.98,960,10706,,,,,,
1989,150000,内蒙古自治区,292.69,1377,2122,,,,,,
1989,130000,河北省,822.83,1409,5881,,,,,,
1989,320000,江苏省,1321.85,2038,6536,,,,,,
1989,460000,海南省,91.32,1420,639,,,,,,
1989,640000,宁夏回族自治区,59.21,1317,455,,,,,,
1989,450000,广西壮族自治区,383.44,927,4151,,,,,,
1989,430000,湖南省,640.8,1074,6009,,,,,,
1989,520000,贵州省,235.84,750,3169,,,,,,
1989,310000,上海市,696.54,5487,1276,,,,,,
1989,230000,黑龙江省,630.6,1808,3510,,,,,,
1989,650000,新疆维吾尔自治区,217.29,1493,1454,,,,,,
1989,440000,广东省,1381.39,2251,6025,,,,,,
1989,120000,天津市,283.49,3261,856,,,,,,
1989,420000,湖北省,717.08,1373,5259,,,,,,
1989,360000,江西省,376.46,1013,3695,,,,,,
1989,610000,陕西省,358.37,1124,3191,,,,,,
1989,110000,北京市,455.96,4269,1037,,,,,,
1989,210000,辽宁省,1003.8,2574,3876,,,,,,
1989,530000,云南省,363.05,1003,3648,,,,,,
1989,410000,河南省,850.71,1012,8231,,,,,,
1989,330000,浙江省,849.44,2023,4208,,,,,,
1989,340000,安徽省,616.25,1136,5469,,,,,,
1989,140000,山西省,376.26,1367,2793,,,,,,
1989,142,中国,17179.7417,1535.7566,112704,,,,,,
1988,450000,广西壮族自治区,313.28,770,4088,,,,,,
1988,310000,上海市,648.3,5162,1262,,,,,,
1988,150000,内蒙古自治区,270.81,1291,2094,,,,,,
1988,440000,广东省,1155.37,1926,5928,,,,,,
1988,640000,宁夏回族自治区,50.29,1143,445,,,,,,
1988,130000,河北省,701.33,1219,5795,,,,,,
1988,630000,青海省,54.96,1260,434,,,,,,
1988,650000,新疆维吾尔自治区,192.72,1347,1426,,,,,,
1988,230000,黑龙江省,552,1602,3466,,,,,,
1988,430000,湖南省,584.07,999,5891,,,,,,
1988,420000,湖北省,626.52,1216,5185,,,,,,
1988,370000,山东省,1117.66,1395,8061,,,,,,
1988,610000,陕西省,314.48,1004,3135,,,,,,
1988,350000,福建省,383.21,1349,2845,,,,,,
1988,110000,北京市,410.22,3892,1081,,,,,,
1988,220000,吉林省,368.67,1559,2373,,,,,,
1988,210000,辽宁省,881,2285,3820,,,,,,
1988,460000,海南省,77,1220,628,,,,,,
1988,620000,甘肃省,191.84,905,2136,,,,,,
1988,530000,云南省,301.09,845,3594,,,,,,
1988,140000,山西省,316.69,1168,2755,,,,,,
1988,410000,河南省,749.09,910,8094,,,,,,
1988,500000,重庆市,240.05,840,,,,,,,
1988,320000,江苏省,1208.85,1891,6438,,,,,,
1988,120000,天津市,259.71,3035,843,,,,,,
1988,340000,安徽省,546.94,1026,5377,,,,,,
1988,510000,四川省,659.69,861,10576,,,,,,
1988,360000,江西省,325.83,891,3609,,,,,,
1988,540000,西藏自治区,20.25,964,212,,,,,,
1988,330000,浙江省,770.25,1853,4170,,,,,,
1988,520000,贵州省,211.79,683,3127,,,,,,
1988,142,中国,15180.3865,1377.9932,111026,,,,,,
1987,420000,湖北省,517.77,1018,5120,,,,,,
1987,150000,内蒙古自治区,212.27,1025,2066,,,,,,
1987,320000,江苏省,922.33,1462,6348,,,,,,
1987,120000,天津市,220.12,2621,831,,,,,,
1987,350000,福建省,279.24,999,2806,,,,,,
1987,460000,海南省,57.28,925,,,,,,,
1987,450000,广西壮族自治区,241.56,607,4023,,,,,,
1987,610000,陕西省,244.96,794,3089,,,,,,
1987,430000,湖南省,469.44,818,5794,,,,,,
1987,540000,西藏自治区,17.71,863,208,,,,,,
1987,640000,宁夏回族自治区,39.63,922,435,,,,,,
1987,440000,广东省,846.69,1443,6447,,,,,,
1987,520000,贵州省,165.5,546,3073,,,,,,
1987,530000,云南省,229.03,653,3534,,,,,,
1987,360000,江西省,262.9,729,3558,,,,,,
1987,510000,四川省,530.86,702,10454,,,,,,
1987,410000,河南省,609.6,756,7969,,,,,,
1987,110000,北京市,326.82,3150,1067,,,,,,
1987,620000,甘肃省,159.52,764,2116,,,,,,
1987,140000,山西省,257.23,962,2717,,,,,,
1987,130000,河北省,521.92,921,5710,,,,,,
1987,230000,黑龙江省,454.6,1335,3424,,,,,,
1987,210000,辽宁省,719.1,1917,3777,,,,,,
1987,340000,安徽省,442.35,842,5299,,,,,,
1987,220000,吉林省,297.49,1269,2346,,,,,,
1987,310000,上海市,545.46,4396,1250,,,,,,
1987,330000,浙江省,606.99,1478,4117,,,,,,
1987,500000,重庆市,190.35,673,,,,,,,
1987,630000,青海省,43.38,1018,428,,,,,,
1987,370000,山东省,892.29,1131,7958,,,,,,
1987,650000,新疆维吾尔自治区,148.51,1053,1424,,,,,,
1987,142,中国,12174.5947,1123.0813,109300,,,,,,
1986,120000,天津市,194.74,2352,818.8,,,,,,
1986,350000,福建省,222.54,809,2749.3,,,,,,
1986,360000,江西省,230.82,652,3509.4,,,,,,
1986,650000,新疆维吾尔自治区,129.04,924,1383.6,,,,,,
1986,320000,江苏省,744.94,1193,6269.9,,,,,,
1986,130000,河北省,436.65,782,5617,,,,,,
1986,370000,山东省,742.05,956,7776.4,,,,,,
1986,510000,四川省,458.23,614,10319.5,,,,,,
1986,210000,辽宁省,605.3,1633,3726,,,,,,
1986,230000,黑龙江省,400.8,1189,3331.6,,,,,,
1986,450000,广西壮族自治区,205.46,525,3945.9,,,,,,
1986,540000,西藏自治区,16.93,842,202.5,,,,,,
1986,520000,贵州省,139.57,467,3008,,,,,,
1986,140000,山西省,235.11,890,1655.1,,,,,,
1986,150000,内蒙古自治区,181.58,888,2029.3,,,,,,
1986,500000,重庆市,170.34,611,,,,,,,
1986,620000,甘肃省,140.74,684,2071.1,,,,,,
1986,220000,吉林省,227.15,977,2315.3,,,,,,
1986,530000,云南省,182.28,529,3455.6,,,,,,
1986,610000,陕西省,208.31,688,3042.6,,,,,,
1986,440000,广东省,667.53,1164,6346.3,,,,,,
1986,330000,浙江省,502.47,1237,4070.1,,,,,,
1986,340000,安徽省,382.76,738,5217.2,,,,,,
1986,420000,湖北省,442.04,882,4989,,,,,,
1986,630000,青海省,38.44,916,412.5,,,,,,
1986,310000,上海市,490.83,4008,1232.3,,,,,,
1986,110000,北京市,284.86,2836,975.1,,,,,,
1986,410000,河南省,502.91,635,7807.8,,,,,,
1986,430000,湖南省,397.68,703,5695.7,,,,,,
1986,640000,宁夏回族自治区,34.54,823,424.3,,,,,,
1986,142,中国,10376.1545,972.652,107507,,,,,,
1985,330000,浙江省,429.16,1067,4029.6,,,,,,
1985,410000,河南省,451.74,580,7712.9,,,,,,
1985,350000,福建省,200.48,737,2713.1,,,,,,
1985,210000,辽宁省,518.6,1413,3686.2,,,,,,
1985,230000,黑龙江省,355,1062,3311.4,,,,,,
1985,320000,江苏省,651.82,1053,6213.5,,,,,,
1985,340000,安徽省,331.24,646,5155.8,,,,,,
1985,430000,湖南省,349.95,626,5622.7,,,,,,
1985,370000,山东省,680.46,887,7694.7,,,,,,
1985,360000,江西省,207.89,597,3460.3,,,,,,
1985,620000,甘肃省,123.39,608,2041.3,,,,,,
1985,310000,上海市,466.75,3855,1216.7,,,,,,
1985,630000,青海省,33.01,808,407.4,,,,,,
1985,130000,河北省,396.75,719,5547.5,,,,,,
1985,650000,新疆维吾尔自治区,112.24,820,1361.1,,,,,,
1985,500000,重庆市,151.96,551,,,,,,,
1985,220000,吉林省,200.44,868,2298,,,,,,
1985,150000,内蒙古自治区,163.83,809,2006.7,,,,,,
1985,140000,山西省,218.99,838,2626.5,,,,,,
1985,610000,陕西省,180.87,604,3001.7,,,,,,
1985,520000,贵州省,123.92,420,2967.9,,,,,,
1985,540000,西藏自治区,17.76,894,199.5,,,,,,
1985,510000,四川省,421.15,570,10187.5,,,,,,
1985,420000,湖北省,396.26,801,4930.9,,,,,,
1985,440000,广东省,577.38,1026,6253.1,,,,,,
1985,530000,云南省,164.96,486,3406.2,,,,,,
1985,640000,宁夏回族自治区,30.27,737,414.6,,,,,,
1985,450000,广西壮族自治区,180.97,471,3872.9,,,,,,
1985,110000,北京市,257.12,2643,960.3,,,,,,
1985,120000,天津市,175.78,2169,808.4,,,,,,
