"贸易伙伴编码","贸易伙伴名称","商品编码","商品名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"502","美国","39241000","塑料制餐具及厨房用具","637082106","千克","0","?","2,327,136,098",
"502","美国","64041990","橡胶或塑料制外底，纺织材料制鞋面的其他鞋靴","166924264","千克","328280769","双","2,265,318,590",
"502","美国","61103000","化纤制针织钩编套头衫、开襟衫、外穿背心等","384545331","件","133351094","千克","2,187,188,707",
"502","美国","94036099","未列名木家具","56956431","件","745258776","千克","2,088,322,479",
"502","美国","85098090","其他家用电动器具","190212930","台","169170832","千克","2,080,882,013",
"502","美国","95069119","其他健身及康复器械","831394795","千克","0","?","2,065,583,722",
"502","美国","85081100","电动真空吸尘器功率≤1500W集尘器容积≤20L","53801217","台","240392328","千克","2,024,689,866",
"502","美国","39262011","聚氯乙烯制手套（分指手套、连指手套等）","314247024","千克","32591614326","双","2,016,376,011",
"502","美国","94016190","其他带软垫的木框架坐具","24058669","个","529021308","千克","1,966,563,540",
"502","美国","94049040","化纤棉填充的其他寝具及类似用品","412151550","千克","0","?","1,894,365,395",
"502","美国","85287222","液晶显示器彩色数字电视接收机","14010557","台","107617992","千克","1,797,751,931",
"502","美国","85395000","发光二极管（LED）灯泡（管）","1244580156","只","93331118","千克","1,687,247,651",
"502","美国","94052000","电气的台灯、床头灯或落地灯","65030106","台","133177887","千克","1,640,926,969",
"502","美国","84672990","其他手提式电动工具","34711748","台","102045245","千克","1,634,225,519",
"502","美国","94017190","其他带软垫的金属框架坐具","46224440","个","373162701","千克","1,632,803,616",
"502","美国","85166090","其他电炉；电锅、电热板、加热环、烧烤炉等","55645763","个","358580920","千克","1,571,150,032",
"502","美国","87087091","铝合金制的未列名机动车辆用车轮及其零件、附件","336954354","千克","0","?","1,553,878,924",
"502","美国","73269090","未列名非工业用钢铁制品","445671568","千克","0","?","1,507,061,962",
"502","美国","62046200","棉制女裤","226182223","条","98313710","千克","1,480,994,177",
"502","美国","42029200","以塑料片或纺织材料作面的其他类似容器","171623754","千克","779076312","个","1,468,460,455",
"502","美国","84714940","系统形式的微型机","1600508","台","16370865","千克","1,423,064,748",
"502","美国","39249000","塑料制其他家庭用具及卫生或盥洗用具","303112400","千克","0","?","1,417,662,899",
"502","美国","86090029","其他40英尺集装箱","400757","个","1496695873","千克","1,412,090,858",
"502","美国","85044099","未列名静止式变流器","178913567","个","45849606","千克","1,400,994,243",
"502","美国","87082990","车身（包括驾驶室）的未列名零件、附件","171659059","千克","0","?","1,381,733,875",
"502","美国","64029929","未列名塑料制鞋面的鞋靴","115185529","千克","270240629","双","1,370,046,984",
"502","美国","85165000","微波炉","23245881","个","361994930","千克","1,365,104,229",
"502","美国","85285910","其他彩色监视器","6754073","台","42050833","千克","1,329,008,724",
"502","美国","90191010","按摩器具","113070214","台","160870537","千克","1,312,332,005",
"502","美国","85182200","多喇叭音箱","36052992","个","102259578","千克","1,294,381,322",
"502","美国","61102000","棉制针织钩编的套头衫、开襟衫、外穿背心等","211029344","件","80266392","千克","1,285,544,863",
"502","美国","94017900","其他金属框架坐具","101293735","个","422741513","千克","1,253,172,489",
"502","美国","85258013","非特种用途的其他类型电视摄像机","34231958","台","17715547","千克","1,237,179,304",
"502","美国","84818090","龙头、旋塞及类似装置","99982993","套","78225240","千克","1,229,693,224",
"502","美国","85439090","品目8543所列其他设备及装置的零件","18455310","千克","0","?","1,221,060,952",
"502","美国","38089400","消毒剂","422638428","千克","0","?","1,214,638,772",
"502","美国","94013000","可调高度的转动坐具","26866491","个","359979803","千克","1,179,110,685",
"502","美国","85371090","其他电气控制或电力分配盘板台等，电压≤1000V","73442522","个","22255343","千克","1,170,223,515",
"502","美国","95069900","其他运动或户外游戏用设备；游泳池或戏水池","220958052","个","366885381","千克","1,160,198,694",
"502","美国","85444219","其他有接头电导体，额定电压≤80V","37863566","千克","0","?","1,138,927,720",
"502","美国","84718000","自动数据处理设备的其他部件","12231773","台","8907492","千克","1,135,885,252",
"502","美国","95030083","带动力装置的其他玩具及模型","113594843","个","78056416","千克","1,135,595,143",
"502","美国","95030060","智力玩具","474529915","套","202502705","千克","1,125,035,809",
"502","美国","61159600","合成纤维制其他袜","3275752437","双","115454408","千克","1,119,884,720",
"502","美国","64039900","其他橡、塑或再生皮革外底，皮革鞋面的鞋靴","60934641","千克","81890970","双","1,117,174,126",
"502","美国","73211100","用气体等燃料的钢铁制家用炊事器具及加热板","384466519","千克","15248345","个","1,113,424,289",
"502","美国","87083099","未列名机动车辆用其他制动器及其零件","694570247","千克","420429741","个","1,112,737,073",
"502","美国","95059000","其他节日或娱乐用品，包括魔术道具等","90674678","千克","0","?","1,081,568,397",
"502","美国","73239300","不锈钢制餐桌、厨房或其他家用器具及其零件","137114289","千克","0","?","1,073,013,054",
"502","美国","85167990","未列名电热器具","149659567","个","133792270","千克","1,071,583,916",
"502","美国","84714140","微型自动数据处理机","2744310","台","15277149","千克","1,051,152,711",
"502","美国","84145110","输出功率≤125瓦的吊扇","28232886","台","216810688","千克","1,017,891,416",
"502","美国","85183000","耳机、耳塞（无线耳机、耳塞除外），不论是否装有传声器，由传声器及一个或多个扬声器组成的组合机","200613815","个","23705072","千克","1,013,048,982",
"502","美国","69101000","瓷制固定卫生设备","439712326","千克","26026372","件","1,008,056,477",
"502","美国","85287221","液晶显示器彩色模拟电视接收机","5525491","台","58782527","千克","1,001,906,055",
"502","美国","95069190","未列名一般体育活动、体操或竞技用品及设备","347706900","千克","0","?","992,404,583",
"502","美国","85177060","光通信设备的激光收发模块","707618","千克","0","?","988,117,552",
"502","美国","39264000","塑料制小雕塑品及其他装饰品","178250261","千克","0","?","981,872,632",
"502","美国","63014000","合成纤维制毯子及旅行毯","236657377","条","212505236","千克","958,624,548",
"502","美国","87116000","装有驱动电动机的摩托车及脚踏车","7340622","辆","81671041","千克","941,960,995",
"502","美国","94039000","家具的零件","387913241","千克","0","?","936,383,981",
"502","美国","67021000","塑料制人造花、叶、果实及其零件和制品","47229045","千克","0","?","932,741,085",
"502","美国","95045099","其他视频游戏控制器及设备","8304607","台","18206038","千克","921,603,662",
"502","美国","84818040","其他阀门","261967927","套","105899454","千克","911,867,721",
"502","美国","63039200","合纤非针织或钩编的窗帘、帐幔、帘帷及床帷","165020358","千克","0","?","890,433,124",
"502","美国","61046300","合成纤维制针织或钩编的女裤","285952274","条","64668161","千克","888,216,119",
"502","美国","73089000","其他钢铁结构体；钢结构体用部件及加工钢材","500591899","千克","0","?","887,126,451",
"502","美国","42021290","以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器","118024692","千克","194670789","个","874,261,822",
"502","美国","44219990","未列名木制品","467648378","千克","0","?","858,865,024",
"502","美国","94016110","皮革或再生皮革面的带软垫的木框架坐具","3805965","个","167033468","千克","858,822,973",
"502","美国","76151090","其他铝制餐桌、厨房或其他家用器具及其零件","170678696","千克","0","?","854,152,147",
"502","美国","84716071","键盘","54250751","个","34448757","千克","849,042,121",
"502","美国","69111019","其他瓷制餐具","280235906","千克","0","?","831,377,451",
"502","美国","84151010","独立窗式、壁式、置于天花板或地板上的空气调节器","7622524","台","181039978","千克","828,672,974",
"502","美国","63023290","化纤制未列名非针织或钩编床上用织物制品","565162681","条","152516542","千克","816,736,522",
"502","美国","67042000","人发制假发，胡须，眉毛，睫毛及其他人发制品","3208752","千克","0","?","812,567,364",
"502","美国","73239900","其他未搪瓷钢铁餐桌、厨房等家用器具及零件","160822669","千克","0","?","805,678,743",
"502","美国","87089999","品目8701至8704所列其他车辆用未列名零、附件","143205058","千克","0","?","804,904,420",
"502","美国","95030021","玩具动物","481787655","个","78927828","千克","804,324,057",
"502","美国","84439990","品目8443所列设备用其他零件及附件","49466736","千克","0","?","787,974,971",
"502","美国","90251990","未列名温度计及高温计，未与其他仪器组合","182961395","个","12207740","千克","782,948,773",
"502","美国","85366900","插头及插座，线路电压≤1000V","376126125","个","49137800","千克","774,181,088",
"502","美国","85177090","品目8517所列设备用其他零件","23520174","千克","0","?","773,041,873",
"502","美国","85182100","单喇叭音箱","40372336","个","51169238","千克","766,559,001",
"502","美国","85094090","食品研磨机及搅拌器","53327941","台","98452939","千克","755,614,692",
"502","美国","84213910","家用型气体的过滤、净化机器及装置","17990338","个","64289557","千克","747,400,009",
"502","美国","39232100","供运输或包装货物用的乙烯聚合物制袋及包","258141095","千克","0","?","722,065,275",
"502","美国","96170019","其他带壳的保温瓶","171687838","个","66283100","千克","720,461,882",
"502","美国","90189099","其他医疗、外科或兽医用仪器及器具","787343984","台","16208418","千克","707,005,454",
"502","美国","76169990","其他非工业用铝制品","123141017","千克","0","?","705,538,007",
"502","美国","84314999","品目8426、8429及8430所列机械的未列名零件","272300897","千克","0","?","691,750,419",
"502","美国","61099090","未列名纺材制针织或钩编Ｔ恤衫、汗衫、背心","248944227","件","39934003","千克","688,726,426",
"502","美国","61091000","棉制针织或钩编的Ｔ恤衫、汗衫、背心","260657006","件","39818178","千克","677,588,996",
"502","美国","84099199","其他点燃式活塞内燃发动机的零件","84882003","千克","0","?","675,816,659",
"502","美国","95030010","三轮车、踏板车和类似的带轮玩具；玩偶车","32560678","辆","140702197","千克","666,014,863",
"502","美国","84159090","84151022、84152000、84158120、84158220及84158300设备的零件","94876142","千克","0","?","663,725,175",
"502","美国","85444211","有接头电缆，额定电压≤80V","40175918","千克","694807199","米","662,797,261",
"502","美国","98050000","个人跨境电商商品","28041904","千克","94222087","件","662,611,985",
"502","美国","84433110","有打复印及传真两种及以上功能静电感光机器","935331","台","38400171","千克","645,052,760",
"502","美国","85022000","装有点燃式活塞内燃发动机的发电机组","2406554","台","133707226","千克","641,668,780",
"502","美国","95030029","玩偶，不论是否着装","302691632","个","48581686","千克","634,742,288",
"502","美国","84672290","其他手提式电锯","14480176","台","51000222","千克","622,805,042",
"502","美国","87088010","品目8703所列车辆用悬挂系统及零件（含减震器）","141092611","千克","0","?","620,797,289",
"502","美国","40151900","硫化橡胶制其他分指、连指及露指手套","46974338","千克","5169956140","双","619,432,109",
"502","美国","83024100","建筑用其他贱金属制附件及架座","96844417","千克","0","?","614,100,166",
"502","美国","94049090","未列名寝具及类似用品","121934047","千克","0","?","612,938,396",
"502","美国","84715040","微型机的处理部件","2470668","台","3055347","千克","607,673,016",
"502","美国","85258029","非特种用途的其他类型数字照相机","5290587","台","2846837","千克","600,223,701",
"502","美国","96039090","其他帚刷拖把等；制帚刷成束材料；橡皮扫帚","767179366","个","109244723","千克","597,715,625",
"502","美国","85044014","其他功率＜1kW直流稳压电源，精度＜1/10000","58040748","个","18524803","千克","585,494,995",
"502","美国","39233000","供运输或包装货物用的塑料坛、瓶及类似品","78295129","千克","0","?","585,471,786",
"502","美国","71131911","镶嵌钻石的黄金制首饰及其零件","4963174","克","0","?","580,094,070",
"502","美国","85423190","其他用作处理器及控制器的集成电路","405997384","个","486832","千克","578,931,986",
"502","美国","84798999","未列名具有独立功能的机器及机械器具","19093321","台","62994568","千克","577,861,270",
"502","美国","62121010","化纤制胸罩","277546671","件","25188537","千克","569,449,973",
"502","美国","70099200","已镶框玻璃镜","161597992","千克","0","?","568,184,547",
"502","美国","61083200","化纤制针织或钩编的女睡衣及睡衣裤","205936489","件","46740750","千克","563,587,185",
"502","美国","84672100","手提式各种电钻","15218541","台","35565694","千克","563,232,272",
"502","美国","94018090","其他坐具","25692821","个","103665010","千克","559,739,589",
"502","美国","84819010","阀门零件","70269392","千克","0","?","554,212,090",
"502","美国","61143000","化纤制针织或钩编的其他服装","139060001","件","36074219","千克","549,237,727",
"502","美国","65050099","针织的帽类及用成匹的花边、毡呢或其他纺织物制成的帽类","2630255006","个","34302452","千克","547,702,602",
"502","美国","85122010","机动车辆用电气照明装置","72274335","个","25293076","千克","545,283,832",
"502","美国","39262090","其他塑料制衣服及衣着附件","70876234","千克","0","?","543,864,212",
"502","美国","85389000","品目8535、8536或8537所列装置的其他零件","52337129","千克","0","?","536,029,015",
"502","美国","85444229","其他有接头电导体，80V＜额定电压≤1000V","66800867","千克","0","?","535,928,421",
"502","美国","30049090","未列名混合或非混合产品构成的药品，已配定剂量或制成零售包装","8427436","千克","0","?","533,334,269",
"502","美国","94033000","办公室用木家具","12555615","件","257771213","千克","529,426,287",
"502","美国","42022200","以塑料片或纺织材料作面的手提包","52334741","千克","217136375","个","525,211,245",
"502","美国","62034290","棉制其他男裤","69343372","条","35820193","千克","523,294,105",
"502","美国","87168000","未列名非机械驱动车辆","19356511","辆","222125840","千克","503,448,483",
"502","美国","84129090","8412其他发动机及动力装置的零件","81807746","千克","0","?","500,310,154",
"502","美国","84834090","齿轮及其他变速、传动装置；滚珠螺杆传动轴","28145090","个","89905362","千克","499,993,653",
"502","美国","40112000","客车或货运机动车辆用新的充气橡胶轮胎","248392384","千克","14921317","条","496,204,000",
"502","美国","44201090","其他木制小雕像及装饰品","100773702","千克","0","?","495,193,237",
"502","美国","83024200","家具用其他贱金属制附件及架座","137955187","千克","0","?","492,331,909",
"502","美国","85177030","手持式无线电话机的零件（天线除外）","2228525","千克","0","?","489,675,178",
"502","美国","85044013","品目8471所列机器用的稳压电源","25599189","个","16252033","千克","486,772,246",
"502","美国","94059900","品目9405所列货品的其他材料制零件","35714705","千克","0","?","475,121,151",
"502","美国","95069111","跑步机","3601877","台","134465773","千克","474,673,251",
"502","美国","90138030","液晶显示板","30361021","个","7619355","千克","466,105,592",
"502","美国","85286910","其他彩色投影机","4151671","台","8585820","千克","465,383,151",
"502","美国","90049090","未列名矫正视力、护目等用途的眼镜等物品","18676271","千克","376647807","副","465,118,198",
"502","美国","29333990","未列名结构上含有一个非稠合吡啶环的化合物","11901308","千克","0","?","464,845,467",
"502","美国","64039119","其他过踝低于小腿的橡、塑或革外底的短统靴","24768819","千克","21412208","双","464,464,269",
"502","美国","62114390","化纤制其他女式服装","103014392","件","22136305","千克","463,348,594",
"502","美国","84198990","未列名利用温度变化处理材料的机器、装置等","3313310","台","54939902","千克","462,891,666",
"502","美国","34011990","未列名条块状肥皂及有机表面活性产品等","267196833","千克","0","?","460,344,132",
"502","美国","83062990","未列名贱金属雕塑像及其他装饰品","58515528","千克","0","?","457,095,242",
"502","美国","94019090","其他坐具零件","133754239","千克","0","?","454,780,664",
"502","美国","84819090","龙头、旋塞及类似装置的零件","31279189","千克","0","?","453,591,818",
"502","美国","86090021","40英尺保温式集装箱","31402","个","142450800","千克","449,805,946",
"502","美国","85414020","太阳能电池","52068269","个","87641346","千克","441,828,139",
"502","美国","30063000","X光检查造影剂；用于病人的诊断试剂","3740979","千克","0","?","440,529,787",
"502","美国","94035099","其他卧室用木家具","8618960","件","184851488","千克","438,427,665",
"502","美国","64029921","以机织物或其他纺织材料作衬底的塑料制鞋面的其他鞋靴","35426427","千克","69219893","双","437,752,428",
"502","美国","85258039","非特种用途的其他视频摄录一体机","11716851","台","5014190","千克","436,491,325",
"502","美国","85013100","直流电动机及直流发电机，输出功率≤750W","38570340","台","42667033","千克","430,836,949",
"502","美国","85269200","无线电遥控设备","30792420","台","6539435","千克","430,759,448",
"502","美国","85163200","其他电热理发器具","41874852","个","21707817","千克","429,049,830",
"502","美国","64029100","橡、塑外底及鞋面的短统靴（过踝）","41054739","千克","49119820","双","426,866,814",
"502","美国","85181000","传声器（麦克风）及其座架","50925486","个","16659418","千克","425,248,430",
"502","美国","85166050","电烤箱","11707335","个","87716706","千克","424,339,189",
"502","美国","68109990","未列名水泥、混凝土或人造石制品","74396020","千克","0","?","424,144,549",
"502","美国","61044300","合成纤维制针织或钩编的女式连衣裙","84124364","件","25727522","千克","420,715,746",
"502","美国","87169000","挂车及半挂车或其他非机械驱动车辆的零件","202744089","千克","0","?","420,378,057",
"502","美国","84139100","液体泵零件","58461425","千克","0","?","420,280,271",
"502","美国","29349990","未列名杂环化合物","8273558","千克","0","?","416,990,930",
"502","美国","85014000","其他单相交流电动机","33948937","台","86691582","千克","415,755,470",
"502","美国","85365000","开关，线路电压≤1000V","425885947","个","13169531","千克","411,676,887",
"502","美国","84079090","未列名点燃式活塞内燃发动机","3603662","台","69488785","千克","405,655,377",
"502","美国","84183029","T＞-40℃的柜式冷冻箱，容积≤500L","5175129","台","163123114","千克","403,694,140",
"502","美国","39232900","供运输或包装货物用的其他塑料制袋及包","75226667","千克","0","?","401,542,617",
"502","美国","90318090","未列名测量或检验仪器、器具及机器","50732486","台","11466019","千克","400,495,753",
"502","美国","85131010","手电筒","122535367","个","18212851","千克","398,508,570",
"502","美国","85444221","有接头电缆，80V＜额定电压≤1000V","54557955","千克","343316445","米","397,372,174",
"502","美国","62044300","合成纤维制女式连衣裙","40831609","件","14880500","千克","397,306,334",
"502","美国","85030090","其他专用于或主要用于8501或8502机器的零件","66305301","千克","0","?","392,933,837",
"502","美国","73262090","其他钢铁丝制品","236757425","千克","0","?","392,410,007",
"502","美国","88033000","飞机及直升机的其他零件","953831","千克","0","?","386,155,906",
"502","美国","63049390","合纤制非针织或钩编的未列名装饰织物制品","45641250","千克","0","?","384,559,305",
"502","美国","94037000","塑料家具","23473120","件","189782295","千克","384,429,815",
"502","美国","84181010","各自装门的冷藏-冷冻组合机，容积＞500L","714606","台","81191481","千克","381,686,037",
"502","美国","39235000","塑料塞子、盖子及类似品","49654449","千克","0","?","379,780,985",
"502","美国","85044030","逆变器","4999838","个","14818204","千克","369,041,336",
"502","美国","84839000","单独报验的带齿的轮等；8483货品的其他零件","72852631","千克","0","?","368,931,022",
"502","美国","87089490","其他机动车辆用转向盘、柱、器及零件","60629778","千克","0","?","368,607,547",
"502","美国","84145990","未列名风机、风扇","31187736","台","41323312","千克","368,069,041",
"502","美国","63071000","擦地布、擦碗布、抹布及类似擦拭用布","70938380","千克","0","?","365,641,603",
"502","美国","30021500","免疫制品，已配定剂量或制成零售包装","4609677","千克","0","?","361,506,140",
"502","美国","83014000","未列名锁","39326671","千克","75196273","个","360,952,262",
"502","美国","63062200","合成纤维制帐蓬","9940865","件","81409779","千克","359,462,202",
"502","美国","84807190","其他塑料或橡胶用注模或压模","2028111","套","18390331","千克","359,097,259",
"502","美国","85369011","工作电压不超过36伏的接插件","6502472","千克","0","?","356,674,554",
"502","美国","73211900","其他钢铁制家用炊事器具及加热板","137375820","千克","10015052","个","356,604,963",
"502","美国","67029090","未列名材料制人造花、叶等及其零件和制品","11880441","千克","0","?","354,950,531",
"502","美国","85182900","其他扬声器","74439949","个","47622526","千克","352,160,226",
"502","美国","67029030","化纤制人造花、叶、果实及其零件和制品","17029655","千克","0","?","350,371,772",
"502","美国","83025000","贱金属制帽架、帽钩、托架及类似品","84199837","千克","0","?","349,456,600",
"502","美国","16041920","制作或保藏的罗非鱼，整条或切块","123235309","千克","0","?","346,557,461",
"502","美国","84716072","鼠标器","46776039","个","5982933","千克","344,332,417",
"502","美国","61046200","棉制针织或钩编的女裤","91663602","条","21847415","千克","342,745,418",
"502","美国","94038990","未列名材料制家具","9185014","件","101012958","千克","340,894,556",
"502","美国","84672910","手提电动砂磨工具（包括磨光机、砂光机等）","15857997","台","31035599","千克","340,770,889",
"502","美国","84331100","割刀水平旋转草坪、公园或运动场机动割草机","2032782","台","51912348","千克","339,316,679",
"502","美国","39231000","供运输或包装货物用的塑料盒、箱及类似品","73672803","千克","0","?","336,050,129",
"502","美国","85235110","未录制固态非易失性存储器件（闪速存储器）","67709527","个","1029397","千克","335,150,334",
"502","美国","84149090","8414所列其他机器的零件","49258947","千克","0","?","335,140,789",
"502","美国","85311000","防盗或防火报警器及类似装置","48733916","个","10701486","千克","334,833,273",
"502","美国","61161000","用塑料或橡胶浸、涂或包覆的针织或钩编手套","547992582","双","29568304","千克","334,285,531",
"502","美国","49019900","其他书籍、小册子及类似印刷品","113633520","千克","0","?","333,992,284",
"502","美国","87150000","婴孩车及其零件","55570233","千克","0","?","333,604,900",
"502","美国","87032353","仅装有点燃往复式活塞内燃发动机的小客车（9座及以下），2000cc＜排量≤2500cc","18825","辆","35235930","千克","332,524,717",
"502","美国","42010000","各种材料制成的鞍具及挽具，适合各种动物用","28969090","千克","0","?","331,810,013",
"502","美国","85279100","其他收录（放）音组合机","8684663","台","28087711","千克","329,724,975",
"502","美国","29309090","未列名有机硫化合物","34909063","千克","0","?","328,277,836",
"502","美国","87032343","仅装有点燃往复式活塞内燃发动机的小客车（9座及以下），1500cc＜排量≤2000cc","15421","辆","27366672","千克","320,667,747",
"502","美国","87120089","未列名自行车","4988533","辆","73678718","千克","320,253,912",
"502","美国","84119100","涡轮喷气发动机或涡轮螺桨发动机的零件","432878","千克","0","?","319,029,389",
"502","美国","66011000","庭园用伞及类似伞","76918379","千克","14314517","把","316,955,726",
"502","美国","63061200","合成纤维制油苫布、天蓬及遮阳蓬","9213707","件","114806372","千克","316,428,616",
"502","美国","90041000","太阳镜","8885056","千克","219991130","副","315,026,871",
"502","美国","85219090","未列名视频信号录制或重放设备","3638104","台","8609181","千克","314,904,802",
"502","美国","85287229","其他液晶显示器彩色电视接收机","2535144","台","16375134","千克","313,132,460",
"502","美国","13021990","其他植物液汁及浸膏","13024832","千克","0","?","310,696,451",
"502","美国","21069090","未列名食品","37725425","千克","0","?","310,428,213",
"502","美国","67049000","其他材料制假、假胡须、假眉毛、假睫毛等","3079522","千克","0","?","308,477,231",
"502","美国","61112000","棉制针织或钩编的婴儿服装及衣着附件","18226605","千克","0","?","308,167,949",
"502","美国","85167130","泵压式咖啡机","6203996","个","21234178","千克","304,365,019",
"502","美国","85176239","未列名有线数字通讯设备","9969728","台","3076133","千克","303,726,774",
"502","美国","71171900","贱金属制其他仿首饰","14508373","千克","0","?","302,559,999",
"502","美国","38249999","未列名化学工业及其相关工业的化学产品及配制品","130805456","千克","0","?","302,474,111",
"502","美国","95062900","滑水板、冲浪板及其他水上运动器械","38453780","个","42698622","千克","299,279,168",
"502","美国","87031011","全地形高尔夫球机动车","335372","辆","51518964","千克","299,271,372",
"502","美国","85176233","IP电话信号转换设备","3659035","台","4170126","千克","298,808,093",
"502","美国","42023200","以塑料片或纺织材料作面通常置于口袋或手提包内的物品","22304308","千克","378400858","个","297,055,169",
"502","美国","85184000","音频扩大器","5601127","台","17468130","千克","294,055,732",
"502","美国","90328990","其他自动调节或控制仪器及装置","12659109","台","7334599","千克","292,428,400",
"502","美国","84231000","体重计，包括婴儿秤；家用秤","35510481","台","39649959","千克","292,069,200",
"502","美国","62029390","未列名化纤女式带风帽防寒短上衣、防风衣等","26712870","件","18558824","千克","289,757,880",
"502","美国","85030030","子目号850231所列发电机组零件","131218332","千克","0","?","289,290,249",
"502","美国","84219910","家用型过滤、净化装置零件","25550275","千克","0","?","287,917,510",
"502","美国","76109000","其他铝制结构体；铝结构体用部件及加工铝材","73185908","千克","0","?","287,103,205",
"502","美国","84185000","用于存储和展示的其他冷藏或冷冻设备","1200144","台","63281717","千克","286,486,967",
"502","美国","84182120","50L＜容积≤150L的压缩式家用型冷藏箱","3523014","台","86200189","千克","285,587,303",
"502","美国","85299090","品目8525至8528所列其他装置或设备用其他零件","35684126","千克","99484232","个","283,688,045",
"502","美国","82055900","其他手工工具","67315761","千克","234878466","个","281,478,556",
"502","美国","61043300","合成纤维制针织或钩编的女式上衣","52842215","件","16504327","千克","281,101,103",
"502","美国","84148040","空气及其他气体压缩机","3905952","台","64671121","千克","279,179,458",
"502","美国","48194000","其他纸袋，包括锥形袋","89535927","千克","0","?","278,382,992",
"502","美国","61124100","合成纤维制针织或钩编的女式游泳服","84722995","件","11572052","千克","278,295,813",
"502","美国","29339900","未列名仅含有氮杂原子的杂环化合物","13015334","千克","0","?","278,090,458",
"502","美国","84733010","大、中、小型计算机及其部件的零件、附件","3840040","千克","0","?","277,362,215",
"502","美国","29313990","其他有机磷衍生物","92040404","千克","0","?","276,957,508",
"502","美国","85340090","四层及以下的印刷电路","1459364248","块","7349640","千克","276,423,290",
"502","美国","48191000","瓦楞纸或纸板制的箱、盒、匣","81746901","千克","0","?","276,132,612",
"502","美国","36041000","烟花、爆竹","114228235","千克","0","?","276,065,344",
"502","美国","84243000","喷汽机、喷砂机及类似的喷射机器","3693668","台","50386839","千克","275,531,746",
"502","美国","69131000","瓷制塑像及其他装饰品","48744018","千克","0","?","273,950,915",
"502","美国","65061000","安全帽","25805822","个","12529038","千克","273,217,991",
"502","美国","84248910","家用液体或粉末的喷射、散布或喷雾机械器具","632137085","台","36134224","千克","272,458,246",
"502","美国","67041900","合成纺织材料制假发，胡须，眉毛及睫毛等","18049887","千克","0","?","272,421,559",
"502","美国","85299081","彩色电视接收机零件(等离子显像组件及其零件、有机发光二极管显示屏除外)","68226831","千克","0","?","271,207,691",
"502","美国","61089200","化纤制针织或钩编女浴衣、晨衣及类似品","161074398","件","20994884","千克","270,597,474",
"502","美国","39189090","其他塑料制铺地制品","75559408","千克","0","?","270,303,432",
"502","美国","23091090","其他零售包装的狗食或猫食饲料","39813496","千克","0","?","269,096,191",
"502","美国","96170090","其他真空容器；真空容器零件，但玻璃瓶胆除外","25728085","千克","0","?","268,135,124",
"502","美国","84148090","其他空气泵，通风罩、循环气罩","19106440","台","25550616","千克","268,028,442",
"502","美国","90192000","（臭氧、氧气、喷雾）治疗器、人工呼吸器等","109396807","台","12149354","千克","267,226,490",
"502","美国","85176232","以太网络交换机","2016245","台","3950857","千克","267,219,193",
"502","美国","70071900","其他钢化安全玻璃","170378362","千克","32731168","平方米","266,866,106",
"502","美国","73181590","其他螺钉及螺栓，抗拉强度在800兆帕以下","157505693","千克","0","?","265,925,433",
"502","美国","48192000","非瓦楞纸或纸板制的可折叠箱、盒、匣","52123810","千克","0","?","265,358,678",
