"贸易伙伴编码","贸易伙伴名称","商品编码","商品名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"502","美国","96170090","其他真空容器；真空容器零件，但玻璃瓶胆除外","66814890","千克","154570826","个","744,083,331",
"502","美国","67021000","塑料制人造花、叶、果实及其零件和制品","63891117","千克","0","?","742,619,233",
"502","美国","94039900","家具的非木制零件","234747913","千克","0","?","728,280,990",
"502","美国","96039090","其他帚刷拖把等；制帚刷成束材料；橡皮扫帚","776826286","个","109806768","千克","726,915,517",
"502","美国","85258939","非特种用途的其他类型视频摄录一体机","12156331","台","7153657","千克","724,399,978",
"502","美国","85122010","机动车辆用电气照明装置","78128532","个","33375493","千克","722,105,400",
"502","美国","62034290","棉制其他男裤","84479397","条","43598683","千克","711,657,221",
"502","美国","85444211","有接头电缆，额定电压≤80V","26804783","千克","421523305","米","692,556,015",
"502","美国","85444219","其他有接头电导体，额定电压≤80V","26374880","千克","0","?","689,434,249",
"502","美国","94049090","未列名寝具及类似用品","108958152","千克","0","?","685,598,206",
"502","美国","64029100","其他橡胶或塑料制外底及鞋面的过踝鞋靴","57518060","千克","66262120","双","683,389,362",
"502","美国","85439090","品目8543所列其他设备及装置的零件","14142217","千克","0","?","680,743,102",
"502","美国","84139100","液体泵零件","79544021","千克","0","?","680,656,803",
"502","美国","87168000","未列名非机械驱动车辆","20392659","辆","235286802","千克","678,178,476",
"502","美国","85044014","其他功率＜1kW直流稳压电源，精度＜1/10000","54685033","个","17035609","千克","673,609,852",
"502","美国","64039119","过脚踝但低于小腿的橡胶、塑料或再生皮革制外底,皮革制鞋面的鞋靴，内底≥24cm","30210039","千克","26307835","双","672,533,197",
"502","美国","90189099","其他医疗、外科或兽医用仪器及器具","769664218","台","14305289","千克","671,925,105",
"502","美国","62114390","化纤制其他女式服装","131956032","件","31351686","千克","669,045,960",
"502","美国","85389000","品目8535、8536或8537所列装置的其他零件","55647238","千克","0","?","659,985,484",
"502","美国","95045080","视频游戏控制器及设备的零件及附件","42696072","个","16430042","千克","656,563,119",
"502","美国","85177990","品目85.17所列设备用其他零件","23750518","千克","0","?","641,940,374",
"502","美国","83024100","建筑用其他贱金属制附件及架座","85616455","千克","0","?","641,518,431",
"502","美国","61083200","化纤制针织或钩编的女睡衣及睡衣裤","223689098","件","50075756","千克","624,444,402",
"502","美国","85444229","其他有接头电导体，80V＜额定电压≤1000V","37752785","千克","0","?","617,437,250",
"502","美国","62121010","化纤制胸罩","289556848","件","26518036","千克","614,449,384",
"502","美国","94016110","皮革或再生皮革面的带软垫的木框架坐具","2599541","个","99542479","千克","600,380,968",
"502","美国","94019990","坐具的其他非木制零件","132347436","千克","0","?","590,747,418",
"502","美国","87169000","挂车及半挂车或其他非机械驱动车辆的零件","239287772","千克","0","?","585,602,247",
"502","美国","71171900","贱金属制其他仿首饰","20193538","千克","0","?","582,638,087",
"502","美国","64029921","以机织物或其他纺织材料作衬底的塑料制鞋面的其他鞋靴","44948399","千克","74539045","双","579,894,187",
"502","美国","87031019","其他高尔夫球机动车及类似机动车辆","135754","辆","63517228","千克","577,397,383",
"502","美国","85044013","品目8471所列机器用的稳压电源","27240047","个","13748571","千克","576,366,266",
"502","美国","84714140","微型自动数据处理机","1159812","台","9563508","千克","571,178,821",
"502","美国","85182100","单喇叭音箱","35575837","个","37661699","千克","570,312,420",
"502","美国","85249140","其他专用于或主要用于品目87.01至87.05所列车辆的液晶平板显示模组","9931953","个","3042129","千克","568,859,289",
"502","美国","90318090","未列名测量或检验仪器、器具及机器","47899890","台","13754260","千克","564,950,902",
"502","美国","84151010","独立窗式、壁式、置于天花板或地板上的空气调节器","4544662","台","109749651","千克","557,381,483",
"502","美国","38249999","未列名化学工业及其相关工业的化学产品及配制品","195323641","千克","0","?","556,542,526",
"502","美国","62046300","合成纤维制女裤","82570945","条","25051133","千克","547,039,784",
"502","美国","62024090","化学纤维制女式其他大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品","45423067","件","31965265","千克","534,432,692",
"502","美国","87089490","其他机动车辆用转向盘、柱、器及零件","70506298","千克","0","?","529,967,795",
"502","美国","95030010","供儿童乘骑的带轮玩具（例如,三轮车、踏板车、踏板汽车）；玩偶车","21207514","辆","103620885","千克","527,469,573",
"502","美国","83062990","未列名贱金属雕塑像及其他装饰品","60154459","千克","0","?","523,140,617",
"502","美国","88073000","飞机、直升机及无人驾驶航空器的其他零件","1566294","千克","0","?","522,942,092",
"502","美国","83024200","家具用其他贱金属制附件及架座","116990075","千克","0","?","520,393,294",
"502","美国","39231000","供运输或包装货物用的塑料盒、箱及类似品","93572555","千克","0","?","519,827,422",
"502","美国","85163200","其他电热理发器具","48808737","个","25224210","千克","515,508,697",
"502","美国","61043300","合成纤维制针织或钩编的女式上衣","96298825","件","30512152","千克","514,921,619",
"502","美国","67029090","未列名材料制人造花、叶等及其零件和制品","18620864","千克","0","?","508,339,492",
"502","美国","90049090","未列名矫正视力、护目等用途的眼镜等物品","14807624","千克","359452513","副","507,885,368",
"502","美国","62043300","合成纤维制女式上衣","65979711","件","24832587","千克","505,893,193",
"502","美国","85444221","有接头电缆，80V＜额定电压≤1000V","52525533","千克","300782001","米","498,469,718",
"502","美国","39233000","供运输或包装货物用的塑料坛、瓶及类似品","60676088","千克","0","?","496,487,425",
"502","美国","83014000","未列名锁","44156814","千克","82430074","个","493,921,495",
"502","美国","84839000","单独报验的带齿的轮等；8483货品的其他零件","80771474","千克","0","?","493,185,655",
"502","美国","94037000","塑料家具","24209598","件","187483605","千克","492,712,620",
"502","美国","48236990","未列名纸或纸板制的盘、碟、盆、杯及类似品","173207076","千克","0","?","485,044,369",
"502","美国","62034390","合成纤维制其他男裤","70398793","条","22235125","千克","484,053,223",
"502","美国","84433110","有打复印及传真两种及以上功能静电感光机器","864147","台","26087217","千克","482,838,226",
"502","美国","84807190","其他塑料或橡胶用注模或压模","1369174","套","22527912","千克","481,059,694",
"502","美国","39232900","供运输或包装货物用的其他塑料制袋及包","81255403","千克","0","?","479,999,390",
"502","美国","90041000","太阳镜","12181285","千克","296594499","副","479,248,831",
"502","美国","85013100","直流电动机及直流发电机，输出功率≤750W","33565787","台","42382215","千克","478,308,913",
"502","美国","84186990","未列名制冷设备","4970349","台","55036655","千克","472,423,038",
"502","美国","90183900","其他针、导管、插管及类似品","2566845499","个","26570773","千克","470,507,447",
"502","美国","84213910","家用型气体的过滤、净化机器及装置","11387800","个","39364824","千克","469,609,074",
"502","美国","84099991","P≥132.39kw（180hp）柴油机的零件","90265491","千克","0","?","465,205,337",
"502","美国","84145199","输出功率≤125瓦的未列名风机、风扇","32077426","台","24875337","千克","463,545,914",
"502","美国","85022000","装有点燃式活塞内燃发动机的发电机组","1223439","台","68958940","千克","462,550,058",
"502","美国","49019900","其他书籍、小册子及类似印刷品","157258132","千克","0","?","461,973,240",
"502","美国","38221900","其他附于衬背上的诊断或实验用试剂及不论是否附于衬背上的配制试剂","12211735","千克","0","?","450,617,395",
"502","美国","94033000","办公室用木家具","10171863","件","193833648","千克","450,456,370",
"502","美国","84145990","未列名风机、风扇","31239433","台","48003440","千克","450,351,925",
"502","美国","67049000","其他材料制假、假胡须、假眉毛、假睫毛等","3790831","千克","0","?","447,347,521",
"502","美国","84819090","龙头、旋塞及类似装置的零件","27620878","千克","0","?","446,881,070",
"502","美国","40112000","客车或货运机动车辆用新的充气橡胶轮胎","179316226","千克","9988206","条","446,762,587",
"502","美国","40151200","硫化橡胶制医疗、外科、牙科或兽医用分指手套、连指手套及露指手套","110796697","千克","14423904425","双","442,016,222",
"502","美国","61124100","合成纤维制针织或钩编的女式游泳服","105503581","件","16333215","千克","441,258,230",
"502","美国","84149090","8414所列其他机器的零件","54359905","千克","0","?","436,223,329",
"502","美国","85365000","开关，线路电压≤1000V","355141591","个","14071652","千克","435,597,587",
"502","美国","62014090","化学纤维制男式其他大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品","33684623","件","25243758","千克","435,256,145",
"502","美国","84295212","上部360度旋转的履带式挖掘机","32137","台","97575398","千克","433,793,094",
"502","美国","39262011","聚氯乙烯制手套（分指手套、连指手套等）","185283818","千克","19363761839","双","430,269,641",
"502","美国","94059900","品目9405所列货品的其他材料制零件","31020452","千克","0","?","425,254,192",
"502","美国","63062200","合成纤维制帐蓬（包括临时顶篷及类似品）","8640316","件","89615435","千克","425,236,904",
"502","美国","33049900","其他美容品或化妆品及护肤品","45351692","千克","574114458","件","424,695,254",
"502","美国","85051110","稀土的永磁铁及磁化后准备制永磁铁的物品","7308282","千克","0","?","423,453,813",
"502","美国","85030090","其他专用于或主要用于8501或8502机器的零件","56678980","千克","0","?","419,998,710",
"502","美国","85131010","手电筒","116746221","个","15455787","千克","419,312,479",
"502","美国","84672290","其他手提式电锯","8197624","台","29032678","千克","418,878,159",
"502","美国","84219910","家用型过滤、净化装置零件","37125465","千克","0","?","418,761,740",
"502","美国","48192000","非瓦楞纸或纸板制的可折叠箱、盒、匣","77125964","千克","0","?","417,698,169",
"502","美国","39235000","塑料塞子、盖子及类似品","61410908","千克","0","?","416,055,818",
"502","美国","85369090","未列名用于电压不超过1000伏线路的连接用电气装置","22654199","千克","0","?","414,822,806",
"502","美国","73249000","未列名钢铁制卫生器具，包括零件","48562199","千克","0","?","410,512,436",
"502","美国","76109000","其他铝制结构体；铝结构体用部件及加工铝材","87433508","千克","0","?","408,661,719",
"502","美国","85177930","手持式无线电话机用零件（天线除外）","495848","千克","0","?","407,616,257",
"502","美国","84185000","用于存储和展示的其他冷藏或冷冻设备","1147771","台","81725975","千克","404,145,781",
"502","美国","85369011","工作电压不超过36伏的接插件","8008243","千克","0","?","402,060,679",
"502","美国","63061200","合成纤维制油苫布、天蓬及遮阳蓬","10539588","件","116055473","千克","401,770,618",
"502","美国","67029030","化纤制人造花、叶、果实及其零件和制品","20573168","千克","0","?","400,005,252",
"502","美国","84834090","齿轮及其他变速、传动装置；滚珠螺杆传动轴","21939346","个","60715801","千克","396,350,655",
"502","美国","82055900","其他手工工具","72062096","千克","225789473","个","394,181,317",
"502","美国","48194000","其他纸袋，包括锥形袋","114904368","千克","0","?","392,841,769",
"502","美国","21069090","未列名食品","44293059","千克","0","?","391,394,667",
"502","美国","84271090","其他电动叉车及装有升降或搬运装置工作车","87760","台","75240867","千克","390,065,393",
"502","美国","42010000","各种材料制成的鞍具及挽具，适合各种动物用","27736557","千克","0","?","388,921,236",
"502","美国","83025000","贱金属制帽架、帽钩、托架及类似品","72733305","千克","0","?","388,874,491",
"502","美国","87150000","婴孩车及其零件","56872313","千克","0","?","388,170,517",
"502","美国","29333990","未列名结构上含有一个非稠合吡啶环的化合物","12471667","千克","0","?","386,770,277",
"502","美国","87031011","全地形车","200191","辆","52270749","千克","382,770,239",
"502","美国","61034300","合成纤维制针织或钩编的男裤","92154036","条","26426318","千克","380,276,876",
"502","美国","70139900","其他玻璃盥洗室、办公室、室内装饰等器皿","100840291","千克","0","?","379,204,840",
"502","美国","39261000","塑料制办公室或学校用品","66063171","千克","0","?","376,865,436",
"502","美国","85166050","电烤箱","8297898","个","75479817","千克","375,434,681",
"502","美国","84295100","前铲装载机","8771","台","57995953","千克","371,717,379",
"502","美国","95069111","跑步机","2858235","台","86505134","千克","369,931,871",
"502","美国","61161000","用塑料或橡胶浸渍、涂布、包覆或层压的针织或钩编的分指手套、连指手套及露指手套","459444896","双","26402111","千克","369,678,971",
"502","美国","48201000","帐本、笔记本、收据本、日记本及类似品","90615454","千克","0","?","368,090,135",
"502","美国","29349990","未列名杂环化合物","5486031","千克","0","?","367,989,445",
"502","美国","73181590","其他螺钉及螺栓，抗拉强度在800兆帕以下","177606103","千克","0","?","367,200,343",
"502","美国","73262090","其他钢铁丝制品","202883586","千克","0","?","363,572,713",
"502","美国","63071000","擦地布、擦碗布、抹布及类似擦拭用布","73073904","千克","0","?","360,207,513",
"502","美国","57050020","化纤制未列名地毯及铺地制品","74010422","千克","67374499","平方米","359,664,477",
"502","美国","44201990","其他木制小雕像及装饰品
","76501354","千克","0","?","358,945,345",
"502","美国","36041000","烟花、爆竹","119988192","千克","0","?","357,208,394",
"502","美国","63049390","合纤制非针织或钩编的未列名装饰织物制品","34208120","千克","0","?","357,085,598",
"502","美国","84502012","干衣量超过10千克的全自动滚筒式洗衣机","825992","台","90184615","千克","352,331,244",
"502","美国","84312090","品目8427所列机械的其他零件","227083007","千克","0","?","352,090,473",
"502","美国","42023200","以塑料片或纺织材料作面通常置于口袋或手提包内的物品","25496461","千克","410157960","个","346,033,311",
"502","美国","85182900","其他扬声器","65024901","个","36720462","千克","342,584,242",
"502","美国","73269019","其他工业用钢铁制品","66306274","千克","0","?","341,909,248",
"502","美国","82055100","其他家用手工工具","37294774","千克","249302866","个","340,674,637",
"502","美国","70071900","其他钢化安全玻璃","256424255","千克","34266781","平方米","340,620,850",
"502","美国","68109990","未列名水泥、混凝土或人造石制品","113263823","千克","0","?","339,972,959",
"502","美国","84261942","集装箱装卸桥","28","台","54124149","千克","339,724,118",
"502","美国","85423290","其他用作存储器的集成电路","193301260","个","53777","千克","339,112,244",
"502","美国","85163100","电吹风机","23393923","个","19525104","千克","338,439,040",
"502","美国","85340090","四层及以下的印刷电路","1474183799","块","8214385","千克","336,862,024",
"502","美国","84148090","其他空气泵，通风罩、循环气罩","21283750","台","26485109","千克","336,730,154",
"502","美国","85423990","其他集成电路","3746169824","个","163096","千克","334,457,233",
"502","美国","29339900","未列名仅含有氮杂原子的杂环化合物","12366459","千克","0","?","334,220,110",
"502","美国","85340010","四层以上的印刷电路","64972061","块","3465652","千克","332,627,219",
"502","美国","87038000","仅装有驱动电动机的主要用于载人的机动车","10974","辆","18800688","千克","331,365,483",
"502","美国","85181000","传声器（麦克风）及其座架","41459061","个","11012396","千克","330,080,956",
"502","美国","40169990","未列名硫化橡胶制品","58507606","千克","0","?","329,631,623",
"502","美国","85395220","发光二极管（LED）灯管","98271806","只","22305772","千克","327,880,896",
"502","美国","84672100","手提式各种电钻","7774211","台","19656049","千克","327,070,132",
"502","美国","87085079","其他机动车辆用装有差速器的驱动桥及零件","15057221","个","75099671","千克","326,460,882",
"502","美国","85131090","其他自供能源的手提式电灯","76979838","个","14570740","千克","324,243,830",
"502","美国","84181010","容积超过500升的冷藏－冷冻组合机，各自装有单独外门或抽屉，或其组合","557878","台","65191604","千克","323,112,333",
"502","美国","90328990","其他自动调节或控制仪器及装置","9914025","台","4390477","千克","320,400,783",
"502","美国","39093100","初级形状的聚（亚甲基苯基异氰酸酯）（粗MDI、聚合MDI）","230191398","千克","0","?","319,548,134",
"502","美国","39189090","其他塑料制铺地制品","90529292","千克","0","?","317,270,575",
"502","美国","85286910","其他彩色投影机","3311983","台","6381682","千克","317,156,205",
"502","美国","85446012","电缆，1kV＜额定电压≤35kV","60533476","千克","161506485","米","317,041,437",
"502","美国","61089200","化纤制针织或钩编女浴衣、晨衣及类似品","186819278","件","22522353","千克","315,465,612",
"502","美国","84852000","用塑料或橡胶材料的增材制造设备","1341804","台","12309770","千克","314,944,045",
"502","美国","28442000","铀235浓缩铀、钚及其化合物、合金、分散体等","174890578","克","15082200","百万贝可","314,549,940",
"502","美国","61071200","化纤制针织或钩编的男内裤","238443867","件","18104366","千克","314,437,866",
"502","美国","13021990","其他植物液汁及浸膏","14380324","千克","0","?","313,267,471",
"502","美国","84219990","品目8421未列名机器的零件","29209267","千克","0","?","311,554,715",
