"贸易伙伴编码","贸易伙伴名称","商品编码","商品名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"502","美国","85176299","其他接收、转换并且发送或再生声音、图像或其他数据用的设备","74575079","台","13670388","千克","2,482,949,539",
"502","美国","64041990","橡胶或塑料制外底，纺织材料制鞋面的其他鞋靴","185356866","千克","341548948","双","2,471,514,136",
"502","美国","64029929","未列名塑料制鞋面的鞋靴","197923390","千克","447484112","双","2,379,414,922",
"502","美国","85098090","其他家用电动器具","202421472","台","196158697","千克","2,379,356,791",
"502","美国","86090029","其他40英尺集装箱","650260","个","2422134893","千克","2,289,820,558",
"502","美国","67042000","人发制假发，胡须，眉毛，睫毛及其他人发制品","6970717","千克","0","?","2,205,667,057",
"502","美国","94016190","其他带软垫的木框架坐具","25141824","个","541233441","千克","2,034,250,371",
"502","美国","62046200","棉制女裤","267628435","条","130134931","千克","1,869,499,500",
"502","美国","95059000","其他节日或娱乐用品，包括魔术道具等","172296326","千克","0","?","1,849,142,641",
"502","美国","85287222","液晶显示器彩色数字电视接收机","14041235","台","105807299","千克","1,827,386,644",
"502","美国","61102000","棉制针织钩编的套头衫、开襟衫、外穿背心等","285706747","件","116941702","千克","1,792,945,253",
"502","美国","42021290","以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器","241769886","千克","332419972","个","1,772,088,646",
"502","美国","94017190","其他带软垫的金属框架坐具","53172591","个","429102200","千克","1,756,272,728",
"502","美国","39249000","塑料制其他家庭用具及卫生或盥洗用具","442622727","千克","0","?","1,739,437,569",
"502","美国","87032343","仅装有点燃式活塞内燃发动机的小客车（9座及以下），1500cc＜排量≤2000cc","76236","辆","143131370","千克","1,667,496,814",
"502","美国","95069119","其他健身及康复器械","613935802","千克","0","?","1,652,844,497",
"502","美国","87082990","车身（包括驾驶室）的未列名零件、附件","186996352","千克","0","?","1,638,456,929",
"502","美国","39181090","氯乙烯聚合物制铺地制品","1473793129","千克","0","?","1,599,252,114",
"502","美国","85423190","其他用作处理器及控制器的集成电路","600933677","个","682993","千克","1,563,273,046",
"502","美国","87116000","装有驱动电动机的摩托车及脚踏车","6328485","辆","117261978","千克","1,543,813,753",
"502","美国","87087091","铝合金制的未列名机动车辆用车轮及其零件、附件","266349235","千克","0","?","1,534,428,409",
"502","美国","90191010","按摩器具","141312530","台","146812942","千克","1,479,817,796",
"502","美国","87083099","未列名机动车辆用其他制动器及其零件","755819722","千克","396674351","个","1,444,473,315",
"502","美国","94051100","设计为仅使用发光二极管（LED）光源的枝形吊灯及天花板或墙壁上的其他电气照明装","123867475","个","113361802","千克","1,438,452,586",
"502","美国","85044099","未列名静止式变流器","212718599","个","55682735","千克","1,405,759,449",
"502","美国","84818040","其他阀门","241777870","套","161568803","千克","1,404,356,356",
"502","美国","63014000","合成纤维制毯子及旅行毯","314667433","条","277492669","千克","1,393,363,477",
"502","美国","85167990","未列名电热器具","167592765","个","154803593","千克","1,381,841,697",
"502","美国","95030021","玩具动物","840129219","个","138991483","千克","1,380,451,896",
"502","美国","95030083","带动力装置的其他玩具及模型","188700433","个","106013023","千克","1,370,572,976",
"502","美国","94054990","其他电气灯具及照明装置","126349922","千克","0","?","1,365,865,186",
"502","美国","84672990","其他手提式电动工具","30032655","台","85909165","千克","1,364,243,973",
"502","美国","73239300","不锈钢制餐桌、厨房或其他家用器具及其零件","205291677","千克","0","?","1,336,711,300",
"502","美国","39264000","塑料制小雕塑品及其他装饰品","229338349","千克","0","?","1,334,006,787",
"502","美国","84718000","自动数据处理设备的其他部件","15658277","台","9134759","千克","1,318,091,465",
"502","美国","95030060","智力玩具","494029721","套","211930893","千克","1,314,061,556",
"502","美国","61159600","合成纤维制其他袜","4215100883","双","151647268","千克","1,313,601,438",
"502","美国","85285910","其他彩色监视器","7591160","台","33281381","千克","1,303,499,814",
"502","美国","61046300","合成纤维制针织或钩编的女裤","395071252","条","100983020","千克","1,298,521,132",
"502","美国","94049040","化纤棉填充的其他寝具及类似用品","256225827","千克","0","?","1,291,900,938",
"502","美国","84159090","84151022、84152000、84158120、84158220及84158300设备的零件","166601290","千克","0","?","1,274,670,776",
"502","美国","94017900","其他金属框架坐具","94026024","个","396984282","千克","1,269,078,928",
"502","美国","94051900","其他枝形吊灯及天花板或墙壁上的电气照明装置","51164411","个","88381498","千克","1,259,743,137",
"502","美国","95069990","未列名运动或户外游戏用品及设备；游泳池或戏水池","116423867","个","307019007","千克","1,242,977,575",
"502","美国","61099090","未列名纺材制针织或钩编Ｔ恤衫、汗衫、背心","467748678","件","80858498","千克","1,230,180,004",
"502","美国","73089000","其他钢铁结构体；钢结构体用部件及加工钢材","639483149","千克","0","?","1,224,514,417",
"502","美国","64039900","其他橡、塑或再生皮革外底，皮革鞋面的鞋靴","62054004","千克","81301203","双","1,213,033,829",
"502","美国","87089999","品目8701至8704所列其他车辆用未列名零、附件","172411272","千克","0","?","1,180,800,672",
"502","美国","85165000","微波炉","18674913","台","297368869","千克","1,173,611,636",
"502","美国","95069190","未列名一般体育活动、体操或竞技用品及设备","315189745","千克","0","?","1,159,646,051",
"502","美国","84818090","龙头、旋塞及类似装置","92928100","套","70613547","千克","1,154,358,846",
"502","美国","76151090","其他铝制餐桌、厨房或其他家用器具及其零件","198541627","千克","0","?","1,135,889,728",
"502","美国","84715040","微型机的处理部件","3027292","台","5587116","千克","1,130,479,174",
"502","美国","96170019","其他保温瓶","234888218","个","108435405","千克","1,110,403,295",
"502","美国","85182200","多喇叭音箱","23877796","个","90610883","千克","1,107,143,865",
"502","美国","84314999","品目8426、8429及8430所列机械的未列名零件","383607633","千克","0","?","1,100,112,312",
"502","美国","15180000","化学改性动植物或微生物油脂等，但品目1516的产品除外；混合制非食用油脂等","1267015630","千克","0","?","1,089,230,770",
"502","美国","85166090","其他电炉；电锅、电热板、加热环、烧烤炉等","49867199","个","254010348","千克","1,086,682,945",
"502","美国","85371090","其他电气控制或电力分配盘板台等，电压≤1000V","44028855","个","21478182","千克","1,084,697,381",
"502","美国","61091000","棉制针织或钩编的Ｔ恤衫、汗衫、背心","414949855","件","65234601","千克","1,071,248,420",
"502","美国","85081100","电动真空吸尘器功率≤1500W集尘器容积≤20L","32839370","台","101918265","千克","1,067,666,482",
"502","美国","61143000","化纤制针织或钩编的其他服装","220120299","件","61954042","千克","1,061,074,857",
"502","美国","84714140","微型自动数据处理机","1426688","台","10015238","千克","1,046,987,058",
"502","美国","94052900","其他电气的台灯、床头灯或落地灯","44769680","台","93771686","千克","1,045,289,899",
"502","美国","67021000","塑料制人造花、叶、果实及其零件和制品","88332973","千克","0","?","1,030,768,468",
"502","美国","84099199","其他点燃式活塞内燃发动机的零件","110877291","千克","0","?","1,019,575,140",
"502","美国","73211100","用气体等燃料的钢铁制家用炊事器具及加热板","317903872","千克","13883272","个","1,009,491,579",
"502","美国","44219990","未列名木制品","491586551","千克","0","?","994,658,590",
"502","美国","27101911","航空煤油，不含有生物柴油","1214435658","千克","1513186843","升","981,596,962",
"502","美国","84716071","键盘","53088778","个","33267487","千克","976,299,565",
"502","美国","63039200","合纤非针织或钩编的窗帘、帐幔、帘帷及床帷","157244459","千克","0","?","969,375,734",
"502","美国","94035099","其他卧室用木家具","14055094","件","416400612","千克","955,975,080",
"502","美国","87088010","品目8703所列车辆用悬挂系统及零件（含减震器）","197869386","千克","0","?","933,699,046",
"502","美国","85094090","食品研磨机及搅拌器","71329719","台","111999454","千克","933,449,016",
"502","美国","84798999","未列名具有独立功能的机器及机械器具","15231204","台","84611934","千克","933,057,146",
"502","美国","69111019","其他瓷制餐具","340306016","千克","0","?","928,345,009",
"502","美国","76169990","其他非工业用铝制品","118060351","千克","0","?","926,321,730",
"502","美国","63023290","化纤制未列名非针织或钩编床上用织物制品","632406573","条","169403453","千克","921,838,819",
"502","美国","94018090","其他坐具","38685563","个","183604535","千克","912,973,663",
"502","美国","62044300","合成纤维制女式连衣裙","103106263","件","40310502","千克","911,808,367",
"502","美国","94044040","化纤棉填充的被子、床罩","196234110","千克","175840468","件","906,309,194",
"502","美国","85258939","非特种用途的其他类型视频摄录一体机","15199799","台","10293796","千克","902,377,892",
"502","美国","39232100","供运输或包装货物用的乙烯聚合物制袋及包","302317161","千克","0","?","885,434,783",
"502","美国","84714940","系统形式的微型机","1165749","台","10837355","千克","884,429,111",
"502","美国","65050099","针织的帽类及用成匹的花边、毡呢或其他纺织物制成的帽类","2098176669","个","50390254","千克","865,860,554",
"502","美国","87168000","未列名非机械驱动车辆","26365614","辆","324027638","千克","863,996,559",
"502","美国","96170090","其他真空容器；真空容器零件，但玻璃瓶胆除外","79118900","千克","179750813","个","861,815,413",
"502","美国","61044300","合成纤维制针织或钩编的女式连衣裙","150385294","件","52818256","千克","857,575,494",
"502","美国","71131911","镶嵌钻石的黄金制首饰及其零件","6839485","克","0","?","852,977,781",
"502","美国","85444211","有接头电缆，额定电压≤80V","25828171","千克","397016803","米","850,276,881",
"502","美国","84819010","阀门零件","102286032","千克","0","?","846,618,132",
"502","美国","42022200","以塑料片或纺织材料作面的手提包","70414821","千克","281682065","个","832,424,223",
"502","美国","69101000","瓷制固定卫生设备","511629754","千克","28369405","件","830,069,297",
"502","美国","30049090","未列名混合或非混合产品构成的药品，已配定剂量或制成零售包装","23033345","千克","0","?","819,961,532",
"502","美国","84439990","品目8443所列设备用其他零件及附件","42955798","千克","0","?","793,806,858",
"502","美国","84145110","输出功率≤125瓦的吊扇","20688800","台","139784149","千克","787,086,777",
"502","美国","85366900","插头及插座，线路电压≤1000V","391828151","个","49680203","千克","786,343,287",
"502","美国","85395210","发光二极管（LED）灯泡","1046536837","只","45180459","千克","783,021,944",
"502","美国","95030029","玩偶，不论是否着装","320259600","个","57150383","千克","782,637,827",
"502","美国","87031019","其他高尔夫球机动车及类似机动车辆","225619","辆","98761103","千克","782,495,819",
"502","美国","61083200","化纤制针织或钩编的女睡衣及睡衣裤","303047503","件","67474149","千克","769,039,739",
"502","美国","94049090","未列名寝具及类似用品","134197034","千克","0","?","766,031,965",
"502","美国","96039090","其他帚刷拖把等；制帚刷成束材料；橡皮扫帚","847625530","个","130487644","千克","757,182,289",
"502","美国","95045020","自带视频显示装置的视频游戏控制器及设备","4777916","台","8644010","千克","754,778,516",
"502","美国","73239900","其他未搪瓷钢铁餐桌、厨房等家用器具及零件","164474851","千克","0","?","754,406,006",
"502","美国","70099200","已镶框玻璃镜","187483243","千克","0","?","749,043,069",
"502","美国","85389000","品目8535、8536或8537所列装置的其他零件","61198308","千克","0","?","746,352,451",
"502","美国","64029921","以机织物或其他纺织材料作衬底的塑料制鞋面的其他鞋靴","58374046","千克","97293899","双","743,257,302",
"502","美国","94013900","非木制可调高度的转动坐具","17865230","个","225387904","千克","738,564,675",
"502","美国","85122010","机动车辆用电气照明装置","75173080","个","40905225","千克","732,217,698",
"502","美国","94039900","家具的非木制零件","266000851","千克","0","?","728,804,893",
"502","美国","62034290","棉制其他男裤","82512522","条","45949832","千克","726,362,377",
"502","美国","85434000","电子烟及类似的个人电子雾化设备","285253596","台","9229128","千克","725,537,022",
"502","美国","84119100","涡轮喷气发动机或涡轮螺桨发动机的零件","710466","千克","0","?","719,055,285",
"502","美国","85079090","其他蓄电池的零件","31452188","千克","0","?","709,273,684",
"502","美国","90189099","其他医疗、外科或兽医用仪器及器具","911517716","台","17223029","千克","707,660,072",
"502","美国","85258919","非特种用途的其他类型电视摄像机","24016521","台","12024012","千克","683,949,542",
"502","美国","62121010","化纤制胸罩","332740229","件","32295893","千克","682,859,614",
"502","美国","83024100","建筑用其他贱金属制附件及架座","100830965","千克","0","?","670,004,367",
"502","美国","85444219","其他有接头电导体，额定电压≤80V","30069173","千克","0","?","666,937,050",
"502","美国","95045080","视频游戏控制器及设备的零件及附件","50477428","个","21310600","千克","661,993,930",
"502","美国","85183000","耳机、耳塞（无线耳机、耳塞除外），不论是否装有传声器，由传声器及一个或多个扬声器组成的组合机","275286401","个","19074455","千克","661,374,088",
"502","美国","85249140","其他专用于或主要用于品目87.01至87.05所列车辆的液晶平板显示模组","11286104","个","3494300","千克","660,800,134",
"502","美国","90318090","未列名测量或检验仪器、器具及机器","52843229","台","15307760","千克","647,269,007",
"502","美国","95030010","供儿童乘骑的带轮玩具（例如,三轮车、踏板车、踏板汽车）；玩偶车","26103664","辆","132739877","千克","645,552,073",
"502","美国","84139100","液体泵零件","74827736","千克","0","?","644,464,075",
"502","美国","64029100","其他橡胶或塑料制外底及鞋面的过踝鞋靴","57604026","千克","65290370","双","641,540,359",
"502","美国","85177990","品目85.17所列设备用其他零件","32091714","千克","0","?","630,125,288",
"502","美国","62114390","化纤制其他女式服装","134838289","件","33935819","千克","617,223,374",
"502","美国","21069090","未列名食品","70449965","千克","0","?","613,976,631",
"502","美国","84186990","未列名制冷设备","7924436","台","76883435","千克","612,598,010",
"502","美国","94019990","坐具的其他非木制零件","131561497","千克","0","?","606,092,042",
"502","美国","71171900","贱金属制其他仿首饰","23066929","千克","0","?","601,646,499",
"502","美国","49019900","其他书籍、小册子及类似印刷品","209108217","千克","0","?","600,135,729",
"502","美国","87089490","其他机动车辆用转向盘、柱、器及零件","76403804","千克","0","?","586,441,336",
"502","美国","85044014","其他功率＜1kW直流稳压电源，精度＜1/10000","56473256","个","18027867","千克","575,459,741",
"502","美国","83024200","家具用其他贱金属制附件及架座","143767420","千克","0","?","571,318,231",
"502","美国","85163200","其他电热理发器具","57235000","个","31260133","千克","567,329,545",
"502","美国","85444229","其他有接头电导体，80V＜额定电压≤1000V","36358981","千克","0","?","564,885,131",
"502","美国","90049090","未列名矫正视力、护目等用途的眼镜等物品","17318800","千克","411288205","副","564,054,654",
"502","美国","87034033","同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），1500cc＜排量≤2000cc，不可接插外部电源充电","20397","辆","42946459","千克","559,686,218",
"502","美国","85439090","品目8543所列其他设备及装置的零件","13445148","千克","0","?","555,079,022",
"502","美国","85444221","有接头电缆，80V＜额定电压≤1000V","56380233","千克","299288980","米","550,576,363",
"502","美国","62046300","合成纤维制女裤","95247419","条","29514567","千克","547,265,517",
"502","美国","64039119","过脚踝但低于小腿的橡胶、塑料或再生皮革制外底,皮革制鞋面的鞋靴，内底≥24cm","27005047","千克","22439096","双","542,401,073",
"502","美国","39233000","供运输或包装货物用的塑料坛、瓶及类似品","70221726","千克","0","?","538,968,831",
"502","美国","84099991","P≥132.39kw（180hp）柴油机的零件","102874824","千克","0","?","533,108,171",
"502","美国","83014000","未列名锁","50725992","千克","95328179","个","532,079,367",
"502","美国","40151200","硫化橡胶制医疗、外科、牙科或兽医用分指手套、连指手套及露指手套","122298570","千克","16069759707","双","531,541,393",
"502","美国","84672290","其他手提式电锯","11028904","台","38939630","千克","525,091,993",
"502","美国","29349990","未列名杂环化合物","8107538","千克","0","?","519,425,949",
"502","美国","94037000","塑料家具","26402213","件","208930428","千克","518,471,567",
"502","美国","62034390","合成纤维制其他男裤","85017690","条","25972305","千克","517,450,728",
"502","美国","84839000","单独报验的带齿的轮等；8483货品的其他零件","84320568","千克","0","?","509,523,179",
"502","美国","85044013","品目8471所列机器用的稳压电源","26713515","个","12970996","千克","509,266,386",
"502","美国","38249999","未列名化学工业及其相关工业的化学产品及配制品","203974780","千克","0","?","506,537,330",
"502","美国","61043300","合成纤维制针织或钩编的女式上衣","109554486","件","35625127","千克","506,050,590",
"502","美国","62024090","化学纤维制女式其他大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品","46055400","件","31821736","千克","505,887,274",
"502","美国","90041000","太阳镜","13256700","千克","329741541","副","502,793,058",
"502","美国","39262011","聚氯乙烯制手套（分指手套、连指手套等）","215267487","千克","22777586659","双","496,385,790",
"502","美国","39231000","供运输或包装货物用的塑料盒、箱及类似品","109511886","千克","0","?","492,730,483",
"502","美国","95069111","跑步机","4828985","台","121787905","千克","490,806,471",
"502","美国","88073000","飞机、直升机及无人驾驶航空器的其他零件","1645195","千克","0","?","487,141,106",
"502","美国","61161000","用塑料或橡胶浸渍、涂布、包覆或层压的针织或钩编的分指手套、连指手套及露指手套","575748031","双","34409510","千克","484,508,319",
"502","美国","83062990","未列名贱金属雕塑像及其他装饰品","67868314","千克","0","?","484,375,038",
"502","美国","85182100","单喇叭音箱","38124499","个","39863888","千克","483,143,240",
"502","美国","61034300","合成纤维制针织或钩编的男裤","133530153","条","37143661","千克","480,613,849",
"502","美国","94016110","皮革或再生皮革面的带软垫的木框架坐具","2242711","个","83233748","千克","480,069,107",
"502","美国","87169000","挂车及半挂车或其他非机械驱动车辆的零件","199315697","千克","0","?","479,048,991",
"502","美国","67029030","化纤制人造花、叶、果实及其零件和制品","24999959","千克","0","?","478,921,693",
"502","美国","63061200","合成纤维制油苫布、天蓬及遮阳蓬","12580823","件","145502471","千克","477,912,737",
"502","美国","85030090","其他专用于或主要用于8501或8502机器的零件","66211305","千克","0","?","476,351,640",
"502","美国","39232900","供运输或包装货物用的其他塑料制袋及包","93795493","千克","0","?","476,135,730",
"502","美国","84145199","输出功率≤125瓦的未列名风机、风扇","47511286","台","32063959","千克","472,252,727",
"502","美国","57050020","化纤制未列名地毯及铺地制品","107220851","千克","97914177","平方米","471,619,256",
"502","美国","61124100","合成纤维制针织或钩编的女式游泳服","125216241","件","20531831","千克","469,679,105",
"502","美国","84151010","独立窗式、壁式、置于天花板或地板上的空气调节器","3775958","台","99253313","千克","468,841,578",
"502","美国","63071000","擦地布、擦碗布、抹布及类似擦拭用布","93275076","千克","0","?","466,188,184",
"502","美国","87150000","婴孩车及其零件","68520996","千克","0","?","465,298,816",
"502","美国","36041000","烟花、爆竹","146993863","千克","0","?","462,689,238",
"502","美国","84149090","8414所列其他机器的零件","59069670","千克","0","?","462,444,434",
"502","美国","76109000","其他铝制结构体；铝结构体用部件及加工铝材","105085539","千克","0","?","459,041,868",
"502","美国","84145990","未列名风机、风扇","34449931","台","58340316","千克","457,700,078",
"502","美国","63062200","合成纤维制帐蓬（包括临时顶篷及类似品）","10379164","件","107343658","千克","457,328,407",
"502","美国","62043300","合成纤维制女式上衣","71720918","件","27105826","千克","453,545,584",
"502","美国","85013100","直流电动机及直流发电机，输出功率≤750W","33437770","台","38647072","千克","453,215,096",
"502","美国","84181010","容积超过500升的冷藏－冷冻组合机，各自装有单独外门或抽屉，或其组合","937197","台","100713227","千克","452,253,208",
"502","美国","62014090","化学纤维制男式其他大衣、短大衣、斗篷、短斗篷、带风帽的防寒短上衣、防风衣、防风短上衣及类似品","36512581","件","26962814","千克","449,190,094",
"502","美国","39235000","塑料塞子、盖子及类似品","70198504","千克","0","?","448,124,786",
"502","美国","84185000","用于存储和展示的其他冷藏或冷冻设备","1367271","台","93900663","千克","445,917,418",
"502","美国","85369090","未列名用于电压不超过1000伏线路的连接用电气装置","25947398","千克","0","?","444,770,815",
"502","美国","87031011","全地形车","226808","辆","60124854","千克","438,180,637",
"502","美国","90183900","其他针、导管、插管及类似品","3215173372","个","34008763","千克","435,490,257",
"502","美国","84271090","其他电动叉车及装有升降或搬运装置工作车","89455","台","90261373","千克","435,153,521",
"502","美国","84819090","龙头、旋塞及类似装置的零件","27531733","千克","0","?","432,813,989",
"502","美国","82055900","其他手工工具","81253705","千克","243136850","个","428,743,438",
"502","美国","85447000","由每根被覆光纤组成的光缆，","11787096","千克","388320462","米","426,082,799",
"502","美国","85365000","开关，线路电压≤1000V","377827512","个","14484191","千克","424,893,144",
"502","美国","84852000","用塑料或橡胶材料的增材制造设备","1378883","台","16603750","千克","424,532,989",
"502","美国","85258929","非特种用途的其他类型数字照相机","8856918","台","3540673","千克","419,297,343",
"502","美国","70071900","其他钢化安全玻璃","413638946","千克","65359117","平方米","418,091,501",
"502","美国","84331100","割刀水平旋转草坪、公园或运动场机动割草机","2128425","台","56914786","千克","416,082,657",
"502","美国","85131010","手电筒","129691682","个","17210760","千克","413,005,581",
"502","美国","73269019","其他工业用钢铁制品","78208693","千克","0","?","411,630,818",
"502","美国","85131090","其他自供能源的手提式电灯","89453628","个","19218470","千克","406,840,735",
"502","美国","94059900","品目9405所列货品的其他材料制零件","35633820","千克","0","?","406,300,955",
"502","美国","48236990","未列名纸或纸板制的盘、碟、盆、杯及类似品","153163737","千克","0","?","404,647,118",
"502","美国","16041920","制作或保藏的罗非鱼，整条或切块","120047677","千克","0","?","404,064,085",
"502","美国","84213910","家用型气体的过滤、净化机器及装置","13224637","个","35424630","千克","403,888,864",
"502","美国","13021990","其他植物液汁及浸膏","18971140","千克","0","?","403,115,080",
"502","美国","48192000","非瓦楞纸或纸板制的可折叠箱、盒、匣","91011333","千克","0","?","401,509,370",
"502","美国","84148090","其他空气泵，通风罩、循环气罩","26300274","台","31229942","千克","401,386,035",
"502","美国","84807190","其他塑料或橡胶用注模或压模","2007397","套","20961183","千克","400,024,683",
"502","美国","84295100","前铲装载机","28724","台","70173581","千克","396,288,767",
"502","美国","38221900","其他附于衬背上的诊断或实验用试剂及不论是否附于衬背上的配制试剂","10849551","千克","0","?","395,376,157",
"502","美国","33049900","其他美容品或化妆品及护肤品","49282213","千克","609559893","件","395,310,011",
"502","美国","85340010","四层以上的印刷电路","99989640","块","4763233","千克","393,939,539",
"502","美国","94033000","办公室用木家具","9953365","件","186721013","千克","392,411,151",
"502","美国","39093100","初级形状的聚（亚甲基苯基异氰酸酯）（粗MDI、聚合MDI）","268001263","千克","0","?","391,811,854",
"502","美国","84219910","家用型过滤、净化装置零件","40732346","千克","0","?","391,345,166",
"502","美国","39261000","塑料制办公室或学校用品","74753159","千克","0","?","390,668,874",
"502","美国","73181590","其他螺钉及螺栓，抗拉强度在800兆帕以下","200640588","千克","0","?","388,561,685",
"502","美国","84672100","手提式各种电钻","10118165","台","25524428","千克","387,517,260",
"502","美国","29314990","其他非卤化有机磷衍生物","110979463","千克","0","?","383,083,755",
"502","美国","73249000","未列名钢铁制卫生器具，包括零件","55553112","千克","0","?","376,758,388",
"502","美国","61071200","化纤制针织或钩编的男内裤","313776767","件","22587495","千克","375,649,691",
"502","美国","94052100","设计为仅使用发光二极管（LED）光源的台灯、床头灯或落地灯","21419366","台","27789380","千克","374,381,057",
"502","美国","85369011","工作电压不超过36伏的接插件","7908607","千克","0","?","371,864,368",
"502","美国","61046200","棉制针织或钩编的女裤","92977274","条","25623672","千克","371,744,645",
"502","美国","84159010","84151010、84151021、84158110、84158210所列设备的零件","48229270","千克","0","?","367,673,020",
"502","美国","67029090","未列名材料制人造花、叶等及其零件和制品","20842483","千克","0","?","367,596,781",
"502","美国","48201000","帐本、笔记本、收据本、日记本及类似品","97894068","千克","0","?","365,743,979",
"502","美国","83025000","贱金属制帽架、帽钩、托架及类似品","76151749","千克","0","?","363,875,004",
"502","美国","70139900","其他玻璃盥洗室、办公室、室内装饰等器皿","114877569","千克","0","?","363,070,246",
"502","美国","95062900","滑水板、冲浪板及其他水上运动器械","37161578","个","44125846","千克","363,019,903",
"502","美国","85182900","其他扬声器","62644509","个","40367829","千克","362,731,123",
"502","美国","40112000","客车或货运机动车辆用新的充气橡胶轮胎","145512344","千克","8014212","条","361,740,636",
"502","美国","85177930","智能手机及其他手持（包括车载）式无线电话机用零件（天线除外）","416099","千克","0","?","361,686,704",
"502","美国","42010000","各种材料制成的鞍具及挽具，适合各种动物用","27624389","千克","0","?","359,120,217",
"502","美国","85163100","电吹风机","26400217","个","22486542","千克","358,602,747",
"502","美国","64041910","橡胶或塑料制外底，纺织材料制鞋面的拖鞋","35792457","千克","114572143","双","354,197,974",
"502","美国","94069000","其他材料制活动房屋","149229988","千克","2072926","套","353,288,106",
"502","美国","90131000","武器望远瞄准具；潜望望远镜；机仪器望远镜","4525508","个","2337358","千克","352,310,837",
"502","美国","86090021","40英尺保温式集装箱","23726","个","105917730","千克","351,737,370",
"502","美国","73262090","其他钢铁丝制品","210668968","千克","0","?","350,815,471",
"502","美国","61112000","棉制针织或钩编的婴儿服装及衣着附件","21579950","千克","0","?","350,217,961",
"502","美国","84433110","有打复印及传真两种及以上功能静电感光机器","660004","台","18326797","千克","349,774,846",
"502","美国","63049390","合纤制非针织或钩编的未列名装饰织物制品","37835768","千克","0","?","349,572,527",
"502","美国","94054100","光伏的且设计为仅使用发光二极管（LED）光源的其他电灯及照明装置","118816781","台","39475288","千克","348,259,060",
"502","美国","66011000","庭园用伞及类似伞","78723390","千克","14278427","把","347,613,058",
"502","美国","85166050","电烤箱","7971195","个","71124330","千克","346,999,350",
"502","美国","48194000","其他纸袋，包括锥形袋","99534797","千克","0","?","346,182,784",
"502","美国","85340090","四层及以下的印刷电路","2252366245","块","9526744","千克","345,457,067",
"502","美国","42023200","以塑料片或纺织材料作面通常置于口袋或手提包内的物品","27275179","千克","432911872","个","343,386,438",
"502","美国","87085079","其他机动车辆用装有差速器的驱动桥及零件","16664537","个","87687691","千克","343,374,187",
"502","美国","82055100","其他家用手工工具","41744578","千克","266025245","个","343,291,810",
"502","美国","85423290","其他用作存储器的集成电路","181573946","个","31269","千克","341,480,560",
"502","美国","84502012","干衣量超过10千克的全自动滚筒式洗衣机","812556","台","90422350","千克","340,582,991",
"502","美国","39239000","供运输或包装货物用的其他塑料制品","49552495","千克","0","?","337,555,153",
"502","美国","84261942","集装箱装卸桥","28","台","50779245","千克","337,234,506",
"502","美国","84219990","品目8421未列名机器的零件","36419726","千克","0","?","337,023,060",
